# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
20669.5000 A1428 20 2 30.5000 Street_10 Avenue_13 299 N Street_10->Avenue_17->Avenue_13
20700.0000 A1430 20 1 34.0000 Street_7 Street_6 299 N Street_7->Street_6
20786.8000 A1424 20 1 209.8000 Street_2 Street_1 296 N Street_2->Street_1
20889.5000 A1444 20 1 25.5000 Avenue_16 Avenue_19 299 N Avenue_16->Avenue_19
20933.6000 A1445 20 1 58.6000 Street_1 Avenue_14 299 N Street_1->Avenue_14
20989.3000 A1451 20 1 23.3000 Avenue_14 Street_7 299 N Avenue_14->Street_7
20995.1000 A1448 20 4 79.1000 Street_5 Avenue_14 298 N Street_5->Street_10->Avenue_12->Avenue_13->Avenue_14
21076.2000 A1447 20 4 178.2000 DENVpatients_0 Street_9 297 N DENVpatients_0->Street_8->Street_6->Street_2->Street_9
21081.5000 A1450 20 1 132.5000 Street_3 Street_1 297 N Street_3->Street_1
21081.8000 A1456 20 2 52.8000 Street_7 Avenue_11 299 N Street_7->Avenue_19->Avenue_11
21163.6000 A1464 20 1 22.6000 Avenue_20 Avenue_16 299 N Avenue_20->Avenue_16
21214.8000 A1455 20 2 197.8000 Street_4 Street_7 296 N Street_4->Street_6->Street_7
21233.9000 A1462 20 3 127.9000 Street_8 Avenue_19 297 N Street_8->Street_7->Avenue_14->Avenue_19
21375.5000 A1476 20 1 59.5000 Street_6 Street_7 299 N Street_6->Street_7
21386.4000 A1474 20 1 95.4000 Avenue_18 Avenue_15 298 N Avenue_18->Avenue_15
21491.3000 A1483 20 3 59.3000 Street_7 Street_3 299 N Street_7->Street_1->Street_2->Street_3
21499.4000 A1486 20 2 28.4000 Avenue_17 Street_6 299 N Avenue_17->Street_3->Street_6
21639.3000 A1477 20 1 306.3000 Avenue_13 Avenue_18 294 N Avenue_13->Avenue_18
21654.4000 A1490 20 1 126.4000 Street_4 Street_2 297 N Street_4->Street_2
21735.0000 A1500 20 1 64.0000 Street_7 Street_5 298 N Street_7->Street_5
21805.9000 A1509 20 1 4.9000 Street_4 Avenue_18 299 N Street_4->Avenue_18
21870.3000 A1502 20 3 171.3000 Street_6 Avenue_17 297 N Street_6->Street_4->Avenue_15->Avenue_17
21870.6000 A1512 20 1 28.6000 Street_6 Street_1 299 N Street_6->Street_1
21891.6000 A1475 20 2 588.6000 DENVpatients_0 Street_5 290 N DENVpatients_0->Street_8->Street_5
21997.1000 A1516 20 2 99.1000 Street_6 Street_5 298 N Street_6->Street_9->Street_5
22087.3000 A1515 20 1 203.3000 Street_2 Street_3 296 N Street_2->Street_3
22101.9000 A1484 20 5 659.9000 Avenue_11 Street_10 289 N Avenue_11->Avenue_14->Avenue_13->Street_8->Street_5->Street_10
22234.0000 A1536 20 1 46.0000 Avenue_11 Avenue_14 299 N Avenue_11->Avenue_14
22280.1000 A1535 20 3 111.1000 Avenue_13 Street_2 298 N Avenue_13->Avenue_12->Street_5->Street_2
22343.2000 A1541 20 1 86.2000 Avenue_11 Avenue_17 298 N Avenue_11->Avenue_17
22458.4000 A1550 20 1 59.4000 Street_1 Street_6 299 N Street_1->Street_6
22559.4000 A1555 20 1 87.4000 Street_7 Avenue_12 298 N Street_7->Avenue_12
22661.7000 A1557 20 1 160.7000 Avenue_19 Avenue_11 297 N Avenue_19->Avenue_11
22889.9000 A1577 20 2 118.9000 Street_9 Street_4 298 N Street_9->Street_3->Street_4
22953.0000 A1552 20 3 518.0000 Street_5 Avenue_17 291 N Street_5->Street_3->Avenue_19->Avenue_17
22963.7000 A1582 20 2 122.7000 DENVpatients_0 Street_5 297 N DENVpatients_0->Street_7->Street_5
23033.4000 A1532 20 2 906.4000 Avenue_20 Street_6 284 N Avenue_20->Avenue_16->Street_6
23048.2000 A1578 20 2 265.2000 Avenue_20 Street_8 295 N Avenue_20->Avenue_14->Street_8
23200.9000 A1589 20 3 255.9000 Street_10 Street_3 295 N Street_10->Street_2->Street_6->Street_3
23207.2000 A1602 20 2 71.2000 Avenue_18 Street_9 298 N Avenue_18->Avenue_14->Street_9
23356.3000 A1603 20 2 206.3000 Street_4 Street_10 296 N Street_4->Street_1->Street_10
23380.5000 A1615 20 1 42.5000 Street_5 Street_9 299 N Street_5->Street_9
23478.1000 A1626 20 1 0.1000 Street_9 Avenue_16 299 N Street_9->Avenue_16
23552.6000 A1624 20 2 96.6000 Street_7 Street_1 298 N Street_7->Street_10->Street_1
23587.5000 A1612 20 4 295.5000 Street_7 Street_8 295 N Street_7->Street_10->Street_2->Street_4->Street_8
23746.9000 A1642 20 3 35.9000 Avenue_20 Street_2 299 N Avenue_20->Avenue_17->Street_10->Street_2
23757.1000 A1611 20 2 484.1000 Avenue_13 Avenue_11 291 N Avenue_13->Avenue_19->Avenue_11
23793.1000 A1646 20 2 28.1000 Avenue_17 Street_6 299 N Avenue_17->Street_2->Street_6
23892.5000 A1648 20 2 99.5000 Street_1 Street_4 298 N Street_1->Street_8->Street_4
23952.3000 A1653 20 1 76.3000 Street_6 Street_7 298 N Street_6->Street_7
23980.9000 A1640 20 2 291.9000 Street_5 Street_2 295 N Street_5->Street_9->Street_2
23988.8000 A1654 20 1 98.8000 Avenue_13 Avenue_15 298 N Avenue_13->Avenue_15
24014.5000 A1651 20 4 166.5000 Avenue_11 Street_4 297 N Avenue_11->Avenue_14->Avenue_16->Street_3->Street_4
24053.5000 A1661 20 1 57.5000 Street_1 Street_4 299 N Street_1->Street_4
24055.4000 A1619 20 5 663.4000 Avenue_12 DENVpatients_0 288 N Avenue_12->Street_6->Street_4->Street_5->Street_8->DENVpatients_0
24325.2000 A1683 20 1 11.2000 Avenue_13 Avenue_15 299 N Avenue_13->Avenue_15
24402.8000 A1669 20 3 301.8000 Street_8 Avenue_17 294 N Street_8->Street_2->Street_3->Avenue_17
24478.8000 A1665 20 2 428.8000 Avenue_19 Avenue_12 292 N Avenue_19->Avenue_17->Avenue_12
24517.8000 A1673 20 1 354.8000 Street_6 Avenue_12 294 N Street_6->Avenue_12
24575.7000 A1675 20 3 380.7000 Street_3 Avenue_14 293 N Street_3->Street_8->Avenue_12->Avenue_14
24599.6000 A1695 20 1 116.6000 Street_1 Street_5 298 N Street_1->Street_5
24703.1000 A1707 20 1 41.1000 Street_9 Street_1 299 N Street_9->Street_1
24834.0000 A1685 20 2 489.0000 Avenue_15 Avenue_17 291 N Avenue_15->Avenue_11->Avenue_17
24834.4000 A1705 20 3 206.4000 Street_2 Avenue_11 296 N Street_2->Avenue_20->Avenue_17->Avenue_11
24951.6000 A1711 20 3 226.6000 Street_5 Street_6 296 N Street_5->Street_10->Street_7->Street_6
25032.2000 A1724 20 2 130.2000 Avenue_12 Street_7 297 N Avenue_12->Street_6->Street_7
25131.7000 A1739 20 1 7.7000 Avenue_12 Avenue_18 299 N Avenue_12->Avenue_18
25200.3000 A1741 20 2 52.3000 Street_1 Street_4 299 N Street_1->Street_5->Street_4
25244.5000 A1722 20 2 370.5000 Avenue_19 Avenue_12 293 N Avenue_19->Avenue_17->Avenue_12
25396.3000 A1721 20 2 537.3000 Avenue_15 Street_1 291 N Avenue_15->Street_9->Street_1
25607.6000 A1757 20 2 230.6000 Street_5 Avenue_13 296 N Street_5->Avenue_11->Avenue_13
25756.1000 A1783 20 1 0.1000 Street_1 Street_2 299 N Street_1->Street_2
25795.8000 A1780 20 2 87.8000 Street_8 Street_9 298 N Street_8->Street_5->Street_9
25823.3000 A1788 20 1 3.3000 Street_8 Street_7 299 N Street_8->Street_7
26058.5000 A1804 20 1 8.5000 Street_6 Street_5 299 N Street_6->Street_5
26174.7000 A1806 20 3 97.7000 Street_4 Street_2 298 N Street_4->Street_8->Street_6->Street_2
26236.7000 A1791 20 2 373.7000 DENVpatients_0 Street_1 293 N DENVpatients_0->Street_8->Street_1
26239.1000 A1818 20 1 0.1000 Street_5 Street_7 299 N Street_5->Street_7
26264.5000 A1807 20 2 177.5000 Avenue_12 Avenue_16 297 N Avenue_12->Avenue_17->Avenue_16
26310.1000 A1823 20 1 0.1000 Street_4 Street_7 299 N Street_4->Street_7
26339.7000 A1793 20 3 445.7000 Street_2 Avenue_14 292 N Street_2->Avenue_15->Avenue_13->Avenue_14
26360.7000 A1822 20 3 63.7000 Street_7 Street_10 298 N Street_7->Street_3->Street_4->Street_10
26375.4000 A1817 20 3 150.4000 Street_4 Street_1 297 N Street_4->Street_2->Street_6->Street_1
26379.1000 A1828 20 1 0.1000 Street_2 Street_10 299 N Street_2->Street_10
26455.4000 A1833 20 1 9.4000 Street_6 Street_4 299 N Street_6->Street_4
26558.1000 A1839 20 1 30.1000 Street_8 Street_3 299 N Street_8->Street_3
26586.2000 A1831 20 1 160.2000 Street_7 Street_10 297 N Street_7->Street_10
26618.8000 A1835 20 1 138.8000 Street_5 Street_10 297 N Street_5->Street_10
26689.9000 A1829 20 4 293.9000 Avenue_20 Street_1 295 N Avenue_20->Street_2->Street_9->Street_10->Street_1
26776.8000 A1851 20 1 73.8000 Street_6 Street_8 298 N Street_6->Street_8
26875.5000 A1850 20 2 191.5000 Street_4 Street_9 296 N Street_4->Street_6->Street_9
27017.0000 A1859 20 2 188.0000 Avenue_15 Avenue_11 296 N Avenue_15->Avenue_16->Avenue_11
27049.0000 A1863 20 2 162.0000 Street_5 Street_6 297 N Street_5->Street_3->Street_6
27086.6000 A1865 20 1 165.6000 Street_1 Street_8 297 N Street_1->Street_8
27204.1000 A1884 20 1 0.1000 DENVpatients_0 Street_5 299 N DENVpatients_0->Street_5
27242.9000 A1868 20 3 274.9000 DENVpatients_0 Street_7 295 N DENVpatients_0->Street_9->Street_6->Street_7
27263.1000 A1888 20 1 0.1000 Street_6 Street_7 299 N Street_6->Street_7
27325.8000 A1892 20 3 5.8000 Street_6 Street_4 299 N Street_6->Street_10->Street_8->Street_4
27521.1000 A1899 20 2 92.1000 Avenue_17 Avenue_18 298 N Avenue_17->Avenue_14->Avenue_18
27539.7000 A1877 20 1 440.7000 Avenue_20 Avenue_16 292 N Avenue_20->Avenue_16
27569.0000 A1901 20 1 108.0000 DENVpatients_0 Street_3 298 N DENVpatients_0->Street_3
27645.6000 A1902 20 1 170.6000 Street_2 Street_7 297 N Street_2->Street_7
27647.1000 A1897 20 2 249.1000 Street_5 Street_2 295 N Street_5->Street_10->Street_2
27751.4000 A1914 20 1 84.4000 Street_6 Street_9 298 N Street_6->Street_9
28039.5000 A1937 20 1 59.5000 Avenue_15 Avenue_13 299 N Avenue_15->Avenue_13
28071.1000 A1943 20 1 0.1000 Avenue_12 Avenue_17 299 N Avenue_12->Avenue_17
28115.2000 A1923 20 2 334.2000 Street_10 Street_3 294 N Street_10->Street_4->Street_3
28122.4000 A1941 20 3 77.4000 Street_6 Street_4 298 N Street_6->Street_3->Street_8->Street_4
28124.7000 A1940 20 2 95.7000 Street_4 Street_9 298 N Street_4->Street_7->Street_9
28168.0000 A1948 20 1 32.0000 Street_8 Avenue_14 299 N Street_8->Avenue_14
28253.0000 A1949 20 2 104.0000 Avenue_14 Street_10 298 N Avenue_14->Street_2->Street_10
28275.6000 A1950 20 1 113.6000 Avenue_11 Street_8 298 N Avenue_11->Street_8
28282.0000 A1952 20 1 96.0000 Avenue_13 Street_8 298 N Avenue_13->Street_8
28316.4000 A1918 20 3 593.4000 Street_7 Avenue_14 290 N Street_7->Avenue_20->Avenue_18->Avenue_14
28337.3000 A1961 20 1 25.3000 Avenue_11 Avenue_18 299 N Avenue_11->Avenue_18
28445.4000 A1967 20 1 51.4000 Avenue_17 Street_2 299 N Avenue_17->Street_2
28454.0000 A1968 20 2 50.0000 Street_9 Street_10 299 N Street_9->Street_1->Street_10
28478.1000 A1970 20 1 46.1000 Avenue_13 Avenue_20 299 N Avenue_13->Avenue_20
28509.3000 A1976 20 1 0.3000 Street_7 Street_3 299 N Street_7->Street_3
28529.2000 A1971 20 2 87.2000 Street_6 Street_9 298 N Street_6->Street_5->Street_9
