# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
41041.0000 A2832 20 2 73.0000 Street_3 DENVpatients_0 298 N Street_3->Street_5->DENVpatients_0
41222.0000 A2827 20 3 326.0000 Avenue_12 Street_3 294 N Avenue_12->Avenue_17->Street_2->Street_3
41246.2000 A2845 20 1 87.2000 Avenue_15 Avenue_16 298 N Avenue_15->Avenue_16
41247.6000 A2846 20 1 76.6000 Street_9 Street_4 298 N Street_9->Street_4
41258.8000 A2838 20 1 207.8000 Street_8 Street_1 296 N Street_8->Street_1
41362.5000 A2856 20 1 41.5000 Street_6 Street_10 299 N Street_6->Street_10
41384.6000 A2839 20 2 316.6000 Avenue_18 Avenue_19 294 N Avenue_18->Avenue_13->Avenue_19
41493.8000 A2865 20 1 38.8000 Street_4 Avenue_15 299 N Street_4->Avenue_15
41523.4000 A2868 20 1 21.4000 Avenue_14 Avenue_12 299 N Avenue_14->Avenue_12
41622.4000 A2861 20 1 229.4000 Avenue_20 Avenue_17 296 N Avenue_20->Avenue_17
41648.6000 A2857 20 3 310.6000 Street_5 Avenue_11 294 N Street_5->Street_9->Avenue_15->Avenue_11
41757.4000 A2882 20 2 63.4000 Street_10 Street_2 298 N Street_10->Street_6->Street_2
41766.3000 A2880 20 2 103.3000 Street_7 Avenue_11 298 N Street_7->Avenue_12->Avenue_11
41773.4000 A2887 20 1 4.4000 Street_5 Street_6 299 N Street_5->Street_6
41827.7000 A2884 20 2 108.7000 Avenue_19 Street_2 298 N Avenue_19->Street_10->Street_2
41882.9000 A2895 20 2 2.9000 Avenue_12 Avenue_14 299 N Avenue_12->Avenue_11->Avenue_14
41925.8000 A2893 20 1 71.8000 Street_2 Street_8 298 N Street_2->Street_8
42023.9000 A2900 20 1 65.9000 Street_3 Street_10 298 N Street_3->Street_10
42030.0000 A2903 20 2 32.0000 Avenue_18 Avenue_11 299 N Avenue_18->Avenue_17->Avenue_11
42057.3000 A2897 20 2 139.3000 Street_1 Street_2 297 N Street_1->Street_9->Street_2
42170.2000 A2901 20 1 196.2000 Street_4 Street_3 296 N Street_4->Street_3
42294.3000 A2904 20 2 286.3000 Avenue_15 Street_7 295 N Avenue_15->Street_4->Street_7
42311.2000 A2919 20 2 66.2000 Avenue_16 Street_6 298 N Avenue_16->Street_1->Street_6
42458.2000 A2929 20 1 59.2000 Avenue_19 Avenue_15 299 N Avenue_19->Avenue_15
42511.1000 A2936 20 1 8.1000 Street_8 Avenue_12 299 N Street_8->Avenue_12
42564.2000 A2928 20 3 183.2000 Street_5 Avenue_12 296 N Street_5->Street_9->Avenue_16->Avenue_12
42622.3000 A2934 20 2 147.3000 Street_2 Avenue_16 297 N Street_2->Street_3->Avenue_16
42691.4000 A2940 20 3 126.4000 Avenue_16 Street_4 297 N Avenue_16->Avenue_12->Street_9->Street_4
42706.1000 A2912 20 2 575.1000 DENVpatients_0 Street_1 290 N DENVpatients_0->Street_7->Street_1
42825.3000 A2957 20 1 15.3000 Street_9 Street_1 299 N Street_9->Street_1
42862.3000 A2955 20 1 75.3000 Street_3 Street_6 298 N Street_3->Street_6
42952.2000 A2956 20 1 152.2000 Avenue_14 Avenue_19 297 N Avenue_14->Avenue_19
43020.9000 A2962 20 2 141.9000 Avenue_15 Street_9 297 N Avenue_15->Street_3->Street_9
43072.1000 A2976 20 1 0.1000 Street_4 Street_3 299 N Street_4->Street_3
43171.5000 A2963 20 2 282.5000 Street_5 Avenue_11 295 N Street_5->Avenue_13->Avenue_11
43295.3000 A2983 20 1 113.3000 Street_4 Street_3 298 N Street_4->Street_3
43357.5000 A2991 20 1 58.5000 Avenue_11 Avenue_16 299 N Avenue_11->Avenue_16
43412.9000 A2986 20 2 185.9000 Street_9 Street_2 296 N Street_9->Street_1->Street_2
43575.3000 A3008 20 2 32.3000 Avenue_19 Street_2 299 N Avenue_19->Street_1->Street_2
43582.8000 A2995 20 2 226.8000 Avenue_17 Avenue_20 296 N Avenue_17->Avenue_15->Avenue_20
43775.1000 A3010 20 2 201.1000 Avenue_11 Street_10 296 N Avenue_11->Street_2->Street_10
43870.3000 A3015 20 1 223.3000 Avenue_18 Avenue_12 296 N Avenue_18->Avenue_12
44086.4000 A3041 20 1 86.4000 Street_6 Avenue_20 298 N Street_6->Avenue_20
44199.7000 A3001 20 3 750.7000 DENVpatients_0 Street_4 287 N DENVpatients_0->Street_2->Street_3->Street_4
44265.5000 A3057 20 2 24.5000 Street_2 Street_6 299 N Street_2->Street_3->Street_6
44289.6000 A3048 20 1 179.6000 Avenue_12 Avenue_18 297 N Avenue_12->Avenue_18
44344.2000 A3039 20 2 367.2000 Avenue_11 Street_9 293 N Avenue_11->Street_1->Street_9
44413.8000 A3065 20 1 49.8000 Street_8 Street_7 299 N Street_8->Street_7
44424.6000 A3066 20 2 46.6000 Street_9 Street_8 299 N Street_9->Street_1->Street_8
44618.8000 A3055 20 5 400.8000 Avenue_17 Street_9 293 N Avenue_17->Avenue_13->Street_10->Street_3->Street_8->Street_9
44773.1000 A3074 20 1 276.1000 Avenue_13 Avenue_17 295 N Avenue_13->Avenue_17
44838.7000 A3093 20 1 71.7000 Street_1 Street_6 298 N Street_1->Street_6
44853.6000 A3071 20 1 406.6000 Avenue_19 Avenue_20 293 N Avenue_19->Avenue_20
44955.6000 A3090 20 2 228.6000 Avenue_18 Street_10 296 N Avenue_18->Street_5->Street_10
45091.9000 A3108 20 2 90.9000 Street_2 Street_1 298 N Street_2->Street_9->Street_1
45206.5000 A3112 20 1 142.5000 Avenue_14 Avenue_16 297 N Avenue_14->Avenue_16
45235.8000 A3123 20 1 8.8000 Street_9 Street_10 299 N Street_9->Street_10
45260.3000 A3124 20 2 20.3000 Street_4 Street_6 299 N Street_4->Street_3->Street_6
45296.8000 A3119 20 2 125.8000 Street_3 Street_1 297 N Street_3->Street_10->Street_1
45523.4000 A3110 20 4 494.4000 Street_9 Avenue_18 291 N Street_9->Street_4->Street_7->Street_5->Avenue_18
45660.9000 A3141 20 2 154.9000 Avenue_20 Avenue_16 297 N Avenue_20->Avenue_14->Avenue_16
45688.3000 A3118 20 2 534.3000 Avenue_13 Avenue_20 291 N Avenue_13->Avenue_18->Avenue_20
45827.1000 A3162 20 1 0.1000 Avenue_19 Avenue_17 299 N Avenue_19->Avenue_17
46129.0000 A3175 20 1 102.0000 Street_1 Street_7 298 N Street_1->Street_7
46153.0000 A3155 20 2 438.0000 Avenue_16 Avenue_18 292 N Avenue_16->Avenue_11->Avenue_18
46220.7000 A3184 20 1 72.7000 Street_6 Street_7 298 N Street_6->Street_7
46255.2000 A3185 20 1 94.2000 Avenue_13 Avenue_17 298 N Avenue_13->Avenue_17
46268.1000 A3183 20 1 135.1000 Street_9 Avenue_16 297 N Street_9->Avenue_16
46407.1000 A3201 20 1 0.1000 Avenue_13 Avenue_17 299 N Avenue_13->Avenue_17
46464.6000 A3195 20 1 149.6000 Street_6 Street_2 297 N Street_6->Street_2
46467.0000 A3204 20 1 21.0000 Street_4 Street_6 299 N Street_4->Street_6
46494.1000 A3190 20 1 259.1000 Street_1 Street_9 295 N Street_1->Street_9
46596.1000 A3215 20 1 0.1000 Street_5 Street_2 299 N Street_5->Street_2
46738.4000 A3217 20 1 120.4000 Avenue_11 Avenue_19 297 N Avenue_11->Avenue_19
46797.1000 A3218 20 1 166.1000 Street_3 Street_5 297 N Street_3->Street_5
46987.2000 A3241 20 2 16.2000 Avenue_15 Avenue_11 299 N Avenue_15->Avenue_17->Avenue_11
47295.4000 A3256 20 1 110.4000 Street_1 Street_8 298 N Street_1->Street_8
47336.8000 A3245 20 2 313.8000 Street_5 Street_8 294 N Street_5->Street_4->Street_8
47509.3000 A3272 20 2 77.3000 Street_7 Avenue_14 298 N Street_7->Avenue_20->Avenue_14
47544.6000 A3267 20 2 194.6000 Avenue_18 Avenue_20 296 N Avenue_18->Avenue_12->Avenue_20
47811.4000 A3291 20 2 110.4000 Street_5 Street_4 298 N Street_5->Street_3->Street_4
47820.9000 A3294 20 2 76.9000 Street_8 Street_5 298 N Street_8->Street_1->Street_5
47872.7000 A3299 20 1 72.7000 Avenue_12 Avenue_11 298 N Avenue_12->Avenue_11
47887.1000 A3286 20 3 257.1000 Avenue_12 Avenue_11 295 N Avenue_12->Avenue_16->Avenue_20->Avenue_11
48156.7000 A3304 20 5 284.7000 Street_9 Avenue_11 295 N Street_9->Street_8->Avenue_13->Avenue_12->Avenue_20->Avenue_11
48219.2000 A3324 20 2 59.2000 Avenue_19 Avenue_14 299 N Avenue_19->Avenue_18->Avenue_14
48294.8000 A3327 20 2 91.8000 Street_1 Street_5 298 N Street_1->Street_6->Street_5
48365.2000 A3334 20 1 65.2000 Street_4 Street_5 298 N Street_4->Street_5
48424.8000 A3338 20 2 61.8000 Street_2 Street_10 298 N Street_2->Street_6->Street_10
48467.0000 A3342 20 1 34.0000 Street_10 Avenue_17 299 N Street_10->Avenue_17
48558.1000 A3339 20 1 178.1000 Avenue_18 Street_10 297 N Avenue_18->Street_10
48735.6000 A3359 20 1 48.6000 Street_9 Street_1 299 N Street_9->Street_1
48765.9000 A3360 20 1 60.9000 Street_4 Street_8 298 N Street_4->Street_8
48828.8000 A3367 20 1 6.8000 Street_3 Street_6 299 N Street_3->Street_6
48941.4000 A3369 20 1 98.4000 DENVpatients_0 Street_3 298 N DENVpatients_0->Street_3
48980.6000 A3368 20 1 148.6000 Avenue_11 Avenue_13 297 N Avenue_11->Avenue_13
49033.7000 A3370 20 1 176.7000 Street_6 Street_10 297 N Street_6->Street_10
49091.6000 A3348 20 4 567.6000 Street_3 DENVpatients_0 290 N Street_3->Street_2->Street_9->Street_4->DENVpatients_0
49209.6000 A3392 20 2 27.6000 Street_2 Street_1 299 N Street_2->Street_3->Street_1
49303.6000 A3399 20 1 12.6000 Avenue_20 Avenue_13 299 N Avenue_20->Avenue_13
49329.5000 A3387 20 1 232.5000 Avenue_11 Avenue_15 296 N Avenue_11->Avenue_15
49329.6000 A3400 20 1 26.6000 Avenue_14 Avenue_11 299 N Avenue_14->Avenue_11
49425.8000 A3404 20 1 66.8000 Avenue_11 Avenue_17 298 N Avenue_11->Avenue_17
49526.4000 A3415 20 1 3.4000 Street_6 Avenue_13 299 N Street_6->Avenue_13
49586.6000 A3416 20 1 48.6000 DENVpatients_0 Street_5 299 N DENVpatients_0->Street_5
49641.0000 A3409 20 1 206.0000 Street_4 Avenue_16 296 N Street_4->Avenue_16
49725.6000 A3424 20 2 77.6000 Street_9 Avenue_14 298 N Street_9->Avenue_13->Avenue_14
49871.3000 A3414 20 2 360.3000 Avenue_18 Street_1 293 N Avenue_18->Street_6->Street_1
50012.4000 A3442 20 1 106.4000 Avenue_12 Avenue_18 298 N Avenue_12->Avenue_18
50088.2000 A3438 20 3 230.2000 Street_9 Avenue_19 296 N Street_9->Street_7->Avenue_18->Avenue_19
50274.7000 A3446 20 1 319.7000 Street_5 Avenue_13 294 N Street_5->Avenue_13
50310.7000 A3468 20 1 35.7000 Street_4 Street_5 299 N Street_4->Street_5
50356.0000 A3458 20 2 228.0000 Avenue_20 Street_8 296 N Avenue_20->Avenue_13->Street_8
50602.7000 A3481 20 2 145.7000 Avenue_14 Avenue_15 297 N Avenue_14->Avenue_20->Avenue_15
50715.1000 A3497 20 2 10.1000 Avenue_14 Street_9 299 N Avenue_14->Street_6->Street_9
50718.1000 A3498 20 1 0.1000 Avenue_16 Avenue_19 299 N Avenue_16->Avenue_19
50781.1000 A3502 20 1 0.1000 Street_9 Street_4 299 N Street_9->Street_4
51054.5000 A3514 20 1 91.5000 Avenue_14 Avenue_15 298 N Avenue_14->Avenue_15
51164.3000 A3517 20 2 154.3000 Street_3 Avenue_18 297 N Street_3->Avenue_19->Avenue_18
51243.3000 A3529 20 1 67.3000 Street_1 Street_6 298 N Street_1->Street_6
51261.2000 A3475 20 3 893.2000 Street_5 Avenue_20 285 N Street_5->Street_4->Avenue_11->Avenue_20
51330.8000 A3526 20 2 197.8000 Avenue_13 Street_4 296 N Avenue_13->Street_6->Street_4
51566.7000 A3533 20 4 330.7000 Street_5 Avenue_15 294 N Street_5->Street_2->Street_9->Avenue_14->Avenue_15
51619.1000 A3560 20 1 0.1000 Avenue_12 Avenue_11 299 N Avenue_12->Avenue_11
51639.8000 A3544 20 4 244.8000 Street_6 Avenue_15 295 N Street_6->Street_2->Street_10->Avenue_11->Avenue_15
51913.0000 A3572 20 3 121.0000 Street_2 Avenue_16 297 N Street_2->Street_4->Avenue_11->Avenue_16
51932.2000 A3537 20 2 641.2000 Avenue_19 Street_9 289 N Avenue_19->Street_4->Street_9
51940.5000 A3555 20 1 393.5000 Avenue_20 Avenue_14 293 N Avenue_20->Avenue_14
52130.5000 A3589 20 1 77.5000 Street_5 Street_7 298 N Street_5->Street_7
52238.1000 A3590 20 2 167.1000 Avenue_13 Avenue_20 297 N Avenue_13->Avenue_19->Avenue_20
52280.8000 A3581 20 3 359.8000 Avenue_11 DENVpatients_0 294 N Avenue_11->Street_10->Street_9->DENVpatients_0
52384.5000 A3603 20 1 142.5000 Avenue_12 Street_3 297 N Avenue_12->Street_3
52635.5000 A3625 20 2 64.5000 Avenue_19 Avenue_20 298 N Avenue_19->Avenue_16->Avenue_20
52661.0000 A3630 20 1 25.0000 Avenue_14 Avenue_19 299 N Avenue_14->Avenue_19
52678.6000 A3618 20 1 203.6000 Avenue_12 Avenue_20 296 N Avenue_12->Avenue_20
52692.6000 A3632 20 1 23.6000 Avenue_17 Avenue_19 299 N Avenue_17->Avenue_19
52830.0000 A3641 20 1 32.0000 Street_10 Street_1 299 N Street_10->Street_1
52928.1000 A3639 20 2 164.1000 Avenue_17 Avenue_18 297 N Avenue_17->Avenue_14->Avenue_18
52964.9000 A3648 20 1 67.9000 Street_4 Street_5 298 N Street_4->Street_5
53051.6000 A3658 20 1 2.6000 Street_7 Street_1 299 N Street_7->Street_1
53085.0000 A3649 20 1 172.0000 Avenue_12 Avenue_17 297 N Avenue_12->Avenue_17
53114.2000 A3638 20 2 364.2000 Avenue_15 Avenue_14 293 N Avenue_15->Avenue_16->Avenue_14
53246.2000 A3662 20 1 139.2000 Street_2 Street_1 297 N Street_2->Street_1
53341.5000 A3646 20 4 471.5000 DENVpatients_0 Avenue_20 292 N DENVpatients_0->Street_3->Street_7->Street_6->Avenue_20
53488.9000 A3678 20 2 139.9000 Street_8 Avenue_13 297 N Street_8->Avenue_18->Avenue_13
53518.0000 A3685 20 3 74.0000 Street_7 Street_2 298 N Street_7->Street_4->Street_3->Street_2
53760.5000 A3702 20 2 65.5000 Street_4 Avenue_11 298 N Street_4->Street_8->Avenue_11
53778.6000 A3707 20 1 8.6000 Street_1 Street_8 299 N Street_1->Street_8
53887.2000 A3673 20 3 618.2000 Avenue_15 Street_6 289 N Avenue_15->Avenue_12->Street_9->Street_6
53892.4000 A3704 20 1 168.4000 Street_7 Street_10 297 N Street_7->Street_10
54035.1000 A3724 20 1 5.1000 Street_10 Street_1 299 N Street_10->Street_1
54083.2000 A3723 20 2 70.2000 Avenue_16 Street_3 298 N Avenue_16->Street_1->Street_3
54235.9000 A3727 20 1 168.9000 Avenue_19 Avenue_15 297 N Avenue_19->Avenue_15
54247.0000 A3735 20 2 78.0000 Street_7 Street_2 298 N Street_7->Street_1->Street_2
54273.8000 A3742 20 1 2.8000 Street_4 Street_5 299 N Street_4->Street_5
54482.2000 A3739 20 2 257.2000 Street_9 DENVpatients_0 295 N Street_9->Street_1->DENVpatients_0
54563.2000 A3755 20 1 96.2000 Street_10 Street_7 298 N Street_10->Street_7
54624.9000 A3754 20 2 168.9000 Avenue_13 Avenue_12 297 N Avenue_13->Avenue_19->Avenue_12
54638.5000 A3741 20 4 378.5000 Avenue_13 Avenue_20 293 N Avenue_13->Avenue_17->Avenue_14->Avenue_15->Avenue_20
54641.3000 A3767 20 1 9.3000 Street_9 Street_5 299 N Street_9->Street_5
54675.9000 A3766 20 1 54.9000 Street_10 DENVpatients_0 299 N Street_10->DENVpatients_0
54764.6000 A3773 20 2 55.6000 DENVpatients_0 Street_8 299 N DENVpatients_0->Street_10->Street_8
54798.7000 A3765 20 3 192.7000 Street_5 Street_8 296 N Street_5->Street_2->Street_1->Street_8
54820.3000 A3774 20 1 96.3000 Street_3 Street_9 298 N Street_3->Street_9
54918.7000 A3783 20 2 72.7000 Avenue_12 Avenue_13 298 N Avenue_12->Avenue_11->Avenue_13
54944.6000 A3788 20 1 35.6000 Street_5 Street_4 299 N Street_5->Street_4
54985.6000 A3781 20 2 164.6000 Street_5 Street_3 297 N Street_5->Street_8->Street_3
55175.1000 A3801 20 2 69.1000 Street_7 Street_6 298 N Street_7->Street_4->Street_6
55178.1000 A3802 20 2 57.1000 Street_8 Street_7 299 N Street_8->Street_6->Street_7
55232.0000 A3805 20 1 71.0000 Street_2 Street_10 298 N Street_2->Street_10
55372.9000 A3796 20 4 336.9000 Avenue_13 Avenue_20 294 N Avenue_13->Avenue_19->Avenue_12->Avenue_15->Avenue_20
55484.1000 A3822 20 2 64.1000 Avenue_13 Avenue_20 298 N Avenue_13->Avenue_11->Avenue_20
55582.2000 A3812 20 5 310.2000 Street_10 Avenue_18 294 N Street_10->Street_1->Street_8->Avenue_15->Avenue_17->Avenue_18
55590.4000 A3798 20 4 533.4000 Avenue_17 Street_10 291 N Avenue_17->Avenue_13->Street_2->Street_3->Street_10
55599.3000 A3833 20 1 1.3000 Street_6 Avenue_14 299 N Street_6->Avenue_14
55695.6000 A3838 20 2 20.6000 Street_9 Street_4 299 N Street_9->Street_2->Street_4
55703.5000 A3839 20 1 13.5000 Street_1 Street_2 299 N Street_1->Street_2
55713.8000 A3840 20 1 4.8000 Street_6 Street_2 299 N Street_6->Street_2
55845.9000 A3849 20 1 6.9000 Street_10 Street_9 299 N Street_10->Street_9
55970.0000 A3843 20 1 229.0000 Street_5 Street_10 296 N Street_5->Street_10
56108.1000 A3861 20 1 74.1000 Street_6 Street_9 298 N Street_6->Street_9
56116.5000 A3867 20 1 3.5000 Street_3 Street_2 299 N Street_3->Street_2
56304.8000 A3876 20 2 66.8000 Avenue_12 Avenue_18 298 N Avenue_12->Avenue_20->Avenue_18
56315.2000 A3878 20 1 50.2000 Avenue_13 Avenue_16 299 N Avenue_13->Avenue_16
56392.3000 A3887 20 1 3.3000 Avenue_18 Avenue_11 299 N Avenue_18->Avenue_11
56468.2000 A3891 20 1 16.2000 Street_5 Street_1 299 N Street_5->Street_1
56512.8000 A3882 20 4 191.8000 Street_9 Street_5 296 N Street_9->Street_3->Street_2->Street_4->Street_5
56512.9000 A3892 20 1 42.9000 Avenue_11 Avenue_12 299 N Avenue_11->Avenue_12
56523.4000 A3873 20 1 327.4000 Street_6 Street_9 294 N Street_6->Street_9
56554.3000 A3857 20 4 584.3000 Avenue_11 Street_2 290 N Avenue_11->Avenue_17->Avenue_13->Street_1->Street_2
56638.9000 A3896 20 1 109.9000 DENVpatients_0 Street_2 298 N DENVpatients_0->Street_2
57023.3000 A3927 20 1 19.3000 Avenue_15 Avenue_12 299 N Avenue_15->Avenue_12
57033.2000 A3920 20 2 148.2000 Street_6 Street_10 297 N Street_6->Street_3->Street_10
57065.6000 A3871 20 2 895.6000 Avenue_19 Avenue_17 285 N Avenue_19->Avenue_14->Avenue_17
57211.0000 A3930 20 3 168.0000 Avenue_15 Street_6 297 N Avenue_15->Avenue_19->Street_7->Street_6
57245.9000 A3913 20 2 469.9000 Avenue_15 Avenue_19 292 N Avenue_15->Avenue_13->Avenue_19
57533.3000 A3964 20 1 11.3000 Street_1 Street_4 299 N Street_1->Street_4
57551.8000 A3928 20 2 535.8000 Avenue_16 Avenue_11 291 N Avenue_16->Avenue_17->Avenue_11
57584.0000 A3968 20 1 9.0000 Avenue_16 Avenue_12 299 N Avenue_16->Avenue_12
57655.5000 A3965 20 2 121.5000 Street_1 Avenue_16 297 N Street_1->Street_5->Avenue_16
57929.3000 A3969 20 4 339.3000 Street_8 Avenue_15 294 N Street_8->Avenue_16->Avenue_17->Avenue_20->Avenue_15
57979.8000 A3983 20 1 170.8000 Street_4 Avenue_14 297 N Street_4->Avenue_14
58030.3000 A3991 20 1 101.3000 Street_6 Street_8 298 N Street_6->Street_8
58062.8000 A3977 20 3 342.8000 Street_4 Avenue_13 294 N Street_4->Street_5->Street_3->Avenue_13
58145.7000 A4001 20 3 63.7000 DENVpatients_0 Street_9 298 N DENVpatients_0->Street_10->Street_1->Street_9
58224.2000 A4003 20 1 119.2000 Street_8 Street_3 298 N Street_8->Street_3
58299.0000 A4000 20 2 227.0000 Avenue_15 Avenue_11 296 N Avenue_15->Avenue_20->Avenue_11
58335.4000 A4015 20 3 51.4000 Avenue_16 Street_3 299 N Avenue_16->Street_5->Street_1->Street_3
58452.1000 A4013 20 1 198.1000 Street_6 Street_3 296 N Street_6->Street_3
58489.6000 A4004 20 3 374.6000 Avenue_14 Avenue_12 293 N Avenue_14->Avenue_19->Avenue_20->Avenue_12
58537.2000 A4028 20 2 61.2000 Street_8 Street_9 298 N Street_8->Street_5->Street_9
58679.1000 A4030 20 2 173.1000 Street_2 Street_10 297 N Street_2->Street_4->Street_10
58701.6000 A4038 20 1 80.6000 Avenue_20 Street_2 298 N Avenue_20->Street_2
58713.1000 A4044 20 1 0.1000 Avenue_18 Avenue_12 299 N Avenue_18->Avenue_12
58750.7000 A4045 20 1 24.7000 Avenue_15 Avenue_13 299 N Avenue_15->Avenue_13
58755.1000 A4047 20 1 0.1000 Street_7 Street_2 299 N Street_7->Street_2
58877.3000 A4041 20 1 211.3000 Avenue_11 Street_6 296 N Avenue_11->Street_6
58878.8000 A4035 20 3 305.8000 Street_1 Street_4 294 N Street_1->Street_5->Street_7->Street_4
58901.4000 A4054 20 1 59.4000 Avenue_19 Avenue_20 299 N Avenue_19->Avenue_20
58973.3000 A4059 20 3 66.3000 Avenue_11 Street_4 298 N Avenue_11->Street_6->Street_3->Street_4
58983.9000 A4058 20 3 87.9000 Avenue_17 Street_9 298 N Avenue_17->Street_4->Street_2->Street_9
59071.6000 A4068 20 1 42.6000 Street_4 Street_5 299 N Street_4->Street_5
59090.2000 A4060 20 2 165.2000 Street_2 Street_7 297 N Street_2->Street_10->Street_7
59215.9000 A4075 20 1 84.9000 Street_5 Street_8 298 N Street_5->Street_8
59340.7000 A4076 20 1 195.7000 Avenue_19 Street_1 296 N Avenue_19->Street_1
59571.1000 A4101 20 1 50.1000 Street_3 Street_7 299 N Street_3->Street_7
59587.9000 A4103 20 2 42.9000 Street_5 Street_1 299 N Street_5->Street_9->Street_1
59626.6000 A4106 20 2 39.6000 Avenue_19 Street_10 299 N Avenue_19->Street_1->Street_10
59660.3000 A4107 20 1 56.3000 Avenue_16 Avenue_17 299 N Avenue_16->Avenue_17
59702.5000 A4109 20 1 75.5000 Street_3 Street_6 298 N Street_3->Street_6
59706.0000 A4110 20 2 61.0000 Avenue_19 Avenue_20 298 N Avenue_19->Avenue_15->Avenue_20
59963.3000 A4116 20 2 227.3000 Street_5 Street_7 296 N Street_5->Street_6->Street_7
60014.7000 A4081 20 3 795.7000 Street_4 Avenue_18 286 N Street_4->Avenue_16->Avenue_20->Avenue_18
60064.7000 A4123 20 1 227.7000 Avenue_19 Avenue_20 296 N Avenue_19->Avenue_20
60066.3000 A4130 20 1 130.3000 Street_3 Street_5 297 N Street_3->Street_5
60068.6000 A4135 20 2 57.6000 Street_9 Street_3 299 N Street_9->Street_5->Street_3
60319.4000 A4147 20 2 152.4000 Street_7 Street_10 297 N Street_7->Street_9->Street_10
60426.9000 A4158 20 1 106.9000 Avenue_17 Avenue_13 298 N Avenue_17->Avenue_13
60567.0000 A4150 20 3 358.0000 Avenue_11 Street_1 294 N Avenue_11->Street_2->Street_8->Street_1
60620.0000 A4165 20 2 195.0000 Street_4 Street_5 296 N Street_4->Street_7->Street_5
60626.1000 A4163 20 2 234.1000 Avenue_19 Street_2 296 N Avenue_19->Avenue_17->Street_2
60715.5000 A4181 20 1 72.5000 Avenue_18 Avenue_15 298 N Avenue_18->Avenue_15
60736.5000 A4166 20 4 299.5000 Street_9 Avenue_19 295 N Street_9->Street_6->Street_2->Avenue_17->Avenue_19
60805.1000 A4191 20 2 23.1000 Avenue_12 Avenue_19 299 N Avenue_12->Avenue_13->Avenue_19
60837.4000 A4182 20 2 182.4000 Street_3 Avenue_18 296 N Street_3->Street_1->Avenue_18
60842.4000 A4188 20 1 102.4000 Street_7 Street_2 298 N Street_7->Street_2
60980.1000 A4203 20 1 10.1000 Avenue_19 Street_1 299 N Avenue_19->Street_1
61039.8000 A4194 20 3 216.8000 DENVpatients_0 Street_1 296 N DENVpatients_0->Street_4->Street_9->Street_1
61064.7000 A4200 20 1 143.7000 Avenue_17 Avenue_15 297 N Avenue_17->Avenue_15
61297.1000 A4229 20 1 0.1000 Avenue_19 Avenue_16 299 N Avenue_19->Avenue_16
61371.0000 A4234 20 2 2.0000 Street_4 Avenue_16 299 N Street_4->Avenue_12->Avenue_16
61442.3000 A4239 20 1 2.3000 Street_1 Street_9 299 N Street_1->Street_9
61468.0000 A4223 20 2 245.0000 Street_5 Avenue_20 295 N Street_5->Avenue_15->Avenue_20
61486.7000 A4236 20 1 89.7000 Street_6 Street_4 298 N Street_6->Street_4
61516.9000 A4241 20 1 48.9000 Street_3 Street_6 299 N Street_3->Street_6
61649.1000 A4253 20 1 0.1000 Avenue_15 Avenue_18 299 N Avenue_15->Avenue_18
61789.3000 A4243 20 2 284.3000 Street_5 Street_1 295 N Street_5->Street_6->Street_1
61814.1000 A4245 20 2 279.1000 Street_7 Street_10 295 N Street_7->Street_2->Street_10
61821.1000 A4265 20 1 15.1000 Street_1 Street_10 299 N Street_1->Street_10
61829.3000 A4249 20 1 243.3000 DENVpatients_0 Street_3 295 N DENVpatients_0->Street_3
61838.1000 A4267 20 1 0.1000 Avenue_13 Avenue_17 299 N Avenue_13->Avenue_17
62029.1000 A4274 20 4 84.1000 Avenue_18 Street_3 298 N Avenue_18->Avenue_12->Street_9->Street_8->Street_3
62334.8000 A4238 20 2 908.8000 Street_8 Avenue_13 284 N Street_8->Avenue_16->Avenue_13
62425.8000 A4297 20 1 136.8000 Street_1 Avenue_16 297 N Street_1->Avenue_16
62452.1000 A4288 20 2 290.1000 DENVpatients_0 Street_3 295 N DENVpatients_0->Street_4->Street_3
62480.9000 A4294 20 4 233.9000 Street_3 Avenue_20 296 N Street_3->Street_5->Street_10->Avenue_13->Avenue_20
62492.1000 A4311 20 1 0.1000 Avenue_18 Avenue_11 299 N Avenue_18->Avenue_11
62593.0000 A4319 20 1 2.0000 Street_7 Avenue_19 299 N Street_7->Avenue_19
62623.1000 A4314 20 1 96.1000 Street_8 Street_1 298 N Street_8->Street_1
62627.0000 A4320 20 1 24.0000 Avenue_13 Avenue_16 299 N Avenue_13->Avenue_16
62702.0000 A4321 20 1 83.0000 Street_5 Street_2 298 N Street_5->Street_2
62827.8000 A4310 20 5 348.8000 Street_5 Avenue_12 294 N Street_5->Street_6->Street_10->Avenue_13->Avenue_20->Avenue_12
62843.8000 A4328 20 1 122.8000 Avenue_15 Avenue_19 297 N Avenue_15->Avenue_19
62895.1000 A4331 20 2 120.1000 Avenue_16 Avenue_19 297 N Avenue_16->Avenue_18->Avenue_19
62959.4000 A4334 20 2 134.4000 Street_4 Avenue_11 297 N Street_4->Street_7->Avenue_11
63116.0000 A4339 20 2 226.0000 Street_1 Avenue_11 296 N Street_1->Street_2->Avenue_11
63200.4000 A4359 20 1 10.4000 Street_1 Street_9 299 N Street_1->Street_9
63391.7000 A4367 20 1 68.7000 Avenue_13 Avenue_19 298 N Avenue_13->Avenue_19
