# time  created  delivered  delivered/created
11729.0000 805 708 0.8795
11729.2000 805 709 0.8807
11739.0000 806 709 0.8797
11749.0000 807 709 0.8786
11754.1000 807 710 0.8798
11759.0000 808 710 0.8787
11775.0000 809 710 0.8776
11793.0000 810 710 0.8765
11809.0000 811 710 0.8755
11819.0000 812 710 0.8744
11834.0000 813 710 0.8733
11852.0000 814 710 0.8722
11856.7000 814 711 0.8735
11860.7000 814 712 0.8747
11863.0000 814 713 0.8759
11871.0000 815 713 0.8748
11878.0000 815 714 0.8761
11883.0000 816 714 0.8750
11888.3000 816 715 0.8762
11890.3000 816 716 0.8775
11901.0000 817 716 0.8764
11909.4000 817 717 0.8776
11912.1000 817 718 0.8788
11913.0000 818 718 0.8778
11924.8000 818 719 0.8790
11929.0000 819 719 0.8779
11930.8000 819 720 0.8791
11934.8000 819 721 0.8803
11940.0000 820 721 0.8793
11940.2000 820 722 0.8805
11942.2000 820 723 0.8817
11944.2000 820 724 0.8829
11951.3000 820 725 0.8841
11955.0000 821 725 0.8831
11962.0000 821 726 0.8843
11964.5000 821 727 0.8855
11967.0000 822 727 0.8844
11986.0000 823 727 0.8834
11986.3000 823 728 0.8846
11987.8000 823 729 0.8858
11988.0000 823 730 0.8870
11997.2000 823 731 0.8882
12005.0000 824 731 0.8871
12016.0000 825 731 0.8861
12016.4000 825 732 0.8873
12032.9000 825 733 0.8885
12035.0000 826 733 0.8874
12035.9000 826 734 0.8886
12045.5000 826 735 0.8898
12049.6000 826 736 0.8910
12051.0000 827 736 0.8900
12051.6000 827 737 0.8912
12053.6000 827 738 0.8924
12068.0000 828 738 0.8913
12086.0000 829 738 0.8902
12098.8000 829 739 0.8914
12105.0000 830 739 0.8904
12105.2000 830 740 0.8916
12105.8000 830 741 0.8928
12115.0000 831 741 0.8917
12119.0000 831 742 0.8929
12126.0000 832 742 0.8918
12145.0000 833 742 0.8908
12156.0000 834 742 0.8897
12158.6000 834 743 0.8909
12170.0000 835 743 0.8898
12181.0000 836 743 0.8888
12197.0000 837 743 0.8877
12210.0000 838 743 0.8866
12224.7000 838 744 0.8878
12228.0000 839 744 0.8868
12239.6000 839 745 0.8880
12245.0000 840 745 0.8869
12263.0000 841 745 0.8859
12274.0000 842 745 0.8848
12281.9000 842 746 0.8860
12285.2000 842 747 0.8872
12293.0000 843 747 0.8861
12296.7000 843 748 0.8873
12308.0000 844 748 0.8863
12321.7000 844 749 0.8874
12325.0000 845 749 0.8864
12325.4000 845 750 0.8876
12340.0000 846 750 0.8865
12353.0000 847 750 0.8855
12354.7000 847 751 0.8867
12356.7000 847 752 0.8878
12365.0000 848 752 0.8868
12376.0000 849 752 0.8857
12381.3000 849 753 0.8869
12381.8000 849 754 0.8881
12394.0000 850 754 0.8871
12409.0000 851 754 0.8860
12423.0000 851 755 0.8872
