# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
9303.8000 A623 31 2 236.8000 Avenue_12 Avenue_15 296 N Avenue_12->Avenue_11->Avenue_15
9315.6000 A630 31 2 162.6000 Avenue_11 Street_3 297 N Avenue_11->Avenue_12->Street_3
9315.7000 A639 31 1 38.7000 Street_3 Avenue_12 299 N Street_3->Avenue_12
9325.3000 A622 31 1 275.3000 Street_7 Street_6 295 N Street_7->Street_6
9342.9000 A618 31 3 351.9000 Street_7 Avenue_14 294 N Street_7->Street_6->Avenue_18->Avenue_14
9343.0000 A614 31 1 406.0000 Avenue_14 Avenue_18 293 N Avenue_14->Avenue_18
9355.9000 A643 31 2 12.9000 Avenue_13 Avenue_17 299 N Avenue_13->Avenue_11->Avenue_17
9402.5000 A634 31 3 195.5000 Street_8 Avenue_13 296 N Street_8->Avenue_16->Avenue_14->Avenue_13
9440.8000 A648 31 1 22.8000 Street_8 Street_7 299 N Street_8->Street_7
9451.8000 A625 31 1 364.8000 Street_3 Street_10 293 N Street_3->Street_10
9560.0000 A573 31 2 1259.0000 Avenue_12 Avenue_20 279 N Avenue_12->Avenue_14->Avenue_20
9560.1000 A613 31 2 636.1000 Avenue_12 Avenue_20 289 N Avenue_12->Avenue_14->Avenue_20
9612.5000 A652 31 1 130.5000 Street_3 Street_7 297 N Street_3->Street_7
9647.5000 A602 31 2 889.5000 Avenue_12 Street_2 285 N Avenue_12->Street_8->Street_2
9655.6000 A620 31 1 634.6000 Avenue_18 Avenue_15 289 N Avenue_18->Avenue_15
9665.1000 A663 31 3 39.1000 Street_4 Street_9 299 N Street_4->Street_2->Street_8->Street_9
9691.9000 A660 31 2 97.9000 Street_6 Street_5 298 N Street_6->Street_7->Street_5
9692.1000 A667 31 1 8.1000 Street_5 Street_6 299 N Street_5->Street_6
9695.7000 A655 31 1 170.7000 Avenue_15 Avenue_11 297 N Avenue_15->Avenue_11
9695.8000 A644 31 2 334.8000 Avenue_13 Avenue_15 294 N Avenue_13->Avenue_11->Avenue_15
9716.9000 A580 31 2 1312.9000 Avenue_13 Street_2 278 N Avenue_13->Avenue_18->Street_2
9717.0000 A636 31 3 484.0000 Street_3 Avenue_18 291 N Street_3->Street_9->Street_2->Avenue_18
9801.2000 A673 31 1 23.2000 Avenue_18 Avenue_17 299 N Avenue_18->Avenue_17
9815.4000 A607 31 3 980.4000 Avenue_20 Street_4 283 N Avenue_20->Avenue_18->Street_2->Street_4
9815.5000 A637 31 4 563.5000 Avenue_19 Street_4 290 N Avenue_19->Avenue_20->Avenue_18->Street_2->Street_4
9822.8000 A642 31 2 498.8000 Avenue_18 Street_3 291 N Avenue_18->Street_2->Street_3
9870.1000 A657 31 3 314.1000 Avenue_18 Street_7 294 N Avenue_18->Street_2->Street_5->Street_7
9950.1000 A665 31 1 293.1000 Street_3 Street_8 295 N Street_3->Street_8
9965.3000 A645 31 3 592.3000 Avenue_15 Street_6 290 N Avenue_15->Avenue_11->Street_10->Street_6
9965.4000 A664 31 3 325.4000 Avenue_18 Street_6 294 N Avenue_18->Avenue_11->Street_10->Street_6
10038.3000 A649 31 3 603.3000 Street_8 Avenue_20 289 N Street_8->Street_2->Avenue_18->Avenue_20
10044.1000 A690 31 1 8.1000 Street_4 Street_2 299 N Street_4->Street_2
10073.4000 A674 31 3 280.4000 Avenue_13 Avenue_17 295 N Avenue_13->Avenue_20->Avenue_14->Avenue_17
10077.6000 A684 31 1 129.6000 Street_2 Street_10 297 N Street_2->Street_10
10140.0000 A668 31 2 444.0000 Street_9 Avenue_16 292 N Street_9->Street_6->Avenue_16
10140.1000 A638 31 2 876.1000 Avenue_14 Street_6 285 N Avenue_14->Avenue_16->Street_6
10161.7000 A678 31 1 299.7000 Avenue_18 Avenue_12 295 N Avenue_18->Avenue_12
10167.3000 A682 31 2 246.3000 Avenue_17 Avenue_20 295 N Avenue_17->Avenue_15->Avenue_20
10178.1000 A672 31 1 411.1000 Street_1 Station1_0 293 N Street_1->Station1_0
10178.2000 A483 31 3 3243.2000 Avenue_11 Station1_0 245 N Avenue_11->Street_10->Street_1->Station1_0
10178.3000 A468 31 3 3463.3000 Avenue_11 Station1_0 242 N Avenue_11->Street_10->Street_1->Station1_0
10178.4000 A594 31 2 1552.4000 Street_10 Station1_0 274 N Street_10->Street_1->Station1_0
10178.5000 A590 31 3 1618.5000 Avenue_12 Station1_0 273 N Avenue_12->Street_9->Street_1->Station1_0
10178.6000 A601 31 3 1438.6000 Avenue_18 Station1_0 276 N Avenue_18->Street_9->Street_1->Station1_0
10178.7000 A454 31 3 3668.7000 Avenue_11 Station1_0 238 N Avenue_11->Street_10->Street_1->Station1_0
10178.8000 A646 31 2 787.8000 Street_10 Station1_0 286 N Street_10->Street_1->Station1_0
10178.9000 A463 31 3 3528.9000 Avenue_16 Station1_0 241 N Avenue_16->Street_10->Street_1->Station1_0
10185.7000 A543 31 2 2354.7000 Avenue_20 Avenue_12 260 N Avenue_20->Avenue_11->Avenue_12
10192.0000 A695 31 1 87.0000 Avenue_17 Avenue_11 298 N Avenue_17->Avenue_11
10192.1000 A651 31 2 725.1000 Street_10 Avenue_17 287 N Street_10->Avenue_11->Avenue_17
10192.7000 A700 31 1 12.7000 Street_2 Street_4 299 N Street_2->Street_4
10233.3000 A696 31 2 115.3000 Street_4 Street_8 298 N Street_4->Street_2->Street_8
10242.5000 A658 31 2 674.5000 Street_2 Avenue_19 288 N Street_2->Avenue_18->Avenue_19
10261.0000 A627 31 1 1146.0000 Avenue_11 Avenue_19 280 N Avenue_11->Avenue_19
10266.3000 A570 31 1 2005.3000 Avenue_13 Street_4 266 N Avenue_13->Street_4
10274.0000 A662 31 1 660.0000 Avenue_13 Street_7 288 N Avenue_13->Street_7
10287.9000 A707 31 2 10.9000 Street_2 Street_3 299 N Street_2->Street_8->Street_3
10306.7000 A691 31 2 256.7000 Avenue_20 Avenue_16 295 N Avenue_20->Avenue_18->Avenue_16
10314.3000 A692 31 2 248.3000 Station1_0 Street_5 295 N Station1_0->Street_1->Street_5
10326.0000 A659 31 3 748.0000 Station1_0 Street_9 287 N Station1_0->Street_1->Street_2->Street_9
10381.4000 A656 31 3 843.4000 Street_5 Avenue_20 285 N Street_5->Street_6->Avenue_16->Avenue_20
10408.9000 A647 31 3 1007.9000 Avenue_19 Street_9 283 N Avenue_19->Avenue_13->Street_6->Street_9
10415.3000 A708 31 2 124.3000 Avenue_11 Avenue_12 297 N Avenue_11->Avenue_17->Avenue_12
10425.0000 A587 31 2 1912.0000 Avenue_20 Street_1 268 N Avenue_20->Avenue_13->Street_1
10425.1000 A555 31 1 2404.1000 Avenue_13 Street_1 259 N Avenue_13->Street_1
10425.2000 A669 31 2 714.2000 Avenue_16 Street_1 288 N Avenue_16->Avenue_13->Street_1
10425.3000 A583 31 2 1979.3000 Avenue_20 Street_1 267 N Avenue_20->Avenue_13->Street_1
10457.8000 A717 31 1 41.8000 Street_10 Street_3 299 N Street_10->Street_3
10470.5000 A686 31 3 497.5000 Street_6 Avenue_19 291 N Street_6->Avenue_16->Avenue_17->Avenue_19
10529.7000 A635 31 2 1306.7000 Street_10 Avenue_13 278 N Street_10->Avenue_11->Avenue_13
10529.8000 A701 31 2 335.8000 Avenue_19 Avenue_13 294 N Avenue_19->Avenue_11->Avenue_13
10529.9000 A704 31 2 293.9000 Street_7 Avenue_11 295 N Street_7->Avenue_13->Avenue_11
10538.0000 A693 31 2 459.0000 Street_4 Avenue_18 292 N Street_4->Street_2->Avenue_18
10538.1000 A685 31 1 575.1000 Street_2 Avenue_18 290 N Street_2->Avenue_18
10538.2000 A694 31 2 446.2000 Street_3 Avenue_18 292 N Street_3->Street_2->Avenue_18
10538.3000 A705 31 1 287.3000 Avenue_18 Street_2 295 N Avenue_18->Street_2
10538.4000 A670 31 1 809.4000 Avenue_18 Street_2 286 N Avenue_18->Street_2
10543.0000 A724 31 2 28.0000 Street_10 Street_6 299 N Street_10->Street_1->Street_6
10545.2000 A653 31 4 1049.2000 Station1_0 Avenue_16 282 N Station1_0->Street_1->Street_2->Avenue_15->Avenue_16
10561.3000 A712 31 2 220.3000 Avenue_15 Avenue_19 296 N Avenue_15->Avenue_20->Avenue_19
10581.0000 A677 31 3 736.0000 Avenue_14 Street_7 287 N Avenue_14->Avenue_15->Street_2->Street_7
10589.3000 A556 31 2 2549.3000 Avenue_15 Street_9 257 N Avenue_15->Street_2->Street_9
10589.4000 A709 31 2 282.4000 Street_10 Street_9 295 N Street_10->Street_2->Street_9
10591.5000 A603 31 3 1819.5000 Street_1 Avenue_17 269 N Street_1->Avenue_13->Avenue_11->Avenue_17
10594.9000 A687 31 3 610.9000 Street_4 Avenue_19 289 N Street_4->Avenue_13->Avenue_11->Avenue_19
10595.0000 A681 31 3 691.0000 Street_7 Avenue_19 288 N Street_7->Avenue_13->Avenue_11->Avenue_19
10599.3000 A722 31 1 117.3000 Street_2 Avenue_14 298 N Street_2->Avenue_14
10599.6000 A723 31 2 100.6000 Street_1 Avenue_16 298 N Street_1->Street_7->Avenue_16
10608.1000 A719 31 1 160.1000 Street_10 Street_5 297 N Street_10->Street_5
10624.0000 A688 31 1 622.0000 Street_6 Street_10 289 N Street_6->Street_10
10637.2000 A698 31 3 490.2000 Avenue_19 Street_4 291 N Avenue_19->Avenue_18->Avenue_16->Street_4
10642.3000 A578 31 2 2266.3000 Street_8 Station1_0 262 N Street_8->Street_5->Station1_0
10654.2000 A703 31 3 431.2000 Avenue_19 Street_3 292 N Avenue_19->Avenue_18->Street_6->Street_3
10674.0000 A641 31 3 1368.0000 Avenue_16 Street_5 277 N Avenue_16->Street_6->Street_1->Street_5
10678.6000 A680 31 2 791.6000 Avenue_14 Street_3 286 N Avenue_14->Street_2->Street_3
10679.9000 A718 31 2 247.9000 Street_10 Street_8 295 N Street_10->Street_6->Street_8
10680.0000 A675 31 3 872.0000 Avenue_17 Street_8 285 N Avenue_17->Avenue_18->Street_6->Street_8
10683.9000 A697 31 2 555.9000 Street_6 Avenue_14 290 N Street_6->Avenue_16->Avenue_14
10684.0000 A715 31 1 304.0000 Avenue_14 Avenue_16 294 N Avenue_14->Avenue_16
10691.8000 A727 31 2 130.8000 Street_10 Street_9 297 N Street_10->Street_6->Street_9
10702.6000 A733 31 1 50.6000 Street_10 Street_8 299 N Street_10->Street_8
10714.3000 A689 31 4 697.3000 Station1_0 Avenue_12 288 N Station1_0->Street_1->Avenue_13->Avenue_17->Avenue_12
10728.2000 A735 31 1 49.2000 Avenue_17 Avenue_19 299 N Avenue_17->Avenue_19
10846.7000 A740 31 1 82.7000 Street_3 Avenue_14 298 N Street_3->Avenue_14
10858.0000 A737 31 3 151.0000 Street_10 Avenue_14 297 N Street_10->Street_6->Street_1->Avenue_14
10858.1000 A572 31 2 2567.1000 Station1_0 Avenue_14 257 N Station1_0->Street_1->Avenue_14
10891.4000 A730 31 1 286.4000 Avenue_12 Avenue_11 295 N Avenue_12->Avenue_11
10904.4000 A666 31 2 1233.4000 Avenue_19 Avenue_14 279 N Avenue_19->Avenue_13->Avenue_14
10915.1000 A721 31 3 443.1000 Street_3 Avenue_17 292 N Street_3->Street_2->Avenue_14->Avenue_17
10915.2000 A734 31 2 249.2000 Street_4 Avenue_17 295 N Street_4->Avenue_14->Avenue_17
10941.7000 A750 31 1 26.7000 Street_2 Street_4 299 N Street_2->Street_4
10944.2000 A746 31 1 92.2000 Street_1 Street_7 298 N Street_1->Street_7
10947.2000 A711 31 2 619.2000 Avenue_14 Avenue_15 289 N Avenue_14->Avenue_17->Avenue_15
10947.3000 A713 31 1 596.3000 Avenue_15 Avenue_17 290 N Avenue_15->Avenue_17
10952.7000 A726 31 2 407.7000 Avenue_12 Avenue_18 293 N Avenue_12->Avenue_11->Avenue_18
10974.1000 A738 31 1 248.1000 Street_3 Street_10 295 N Street_3->Street_10
10979.3000 A753 31 1 13.3000 Street_5 Street_6 299 N Street_5->Street_6
11075.4000 A729 31 2 483.4000 Avenue_20 Street_10 291 N Avenue_20->Avenue_16->Street_10
11075.5000 A743 31 2 257.5000 Street_2 Avenue_16 295 N Street_2->Street_10->Avenue_16
11084.5000 A736 31 2 395.5000 Avenue_11 Street_1 293 N Avenue_11->Avenue_20->Street_1
11120.7000 A728 31 4 543.7000 Station1_0 Avenue_12 290 N Station1_0->Street_1->Avenue_14->Avenue_11->Avenue_12
11120.8000 A676 31 3 1294.8000 Street_2 Avenue_12 278 N Street_2->Avenue_14->Avenue_11->Avenue_12
11120.9000 A699 31 3 954.9000 Street_2 Avenue_12 284 N Street_2->Avenue_14->Avenue_11->Avenue_12
11121.0000 A710 31 4 804.0000 Street_7 Avenue_12 286 N Street_7->Street_2->Avenue_14->Avenue_11->Avenue_12
11121.1000 A742 31 3 322.1000 Street_1 Avenue_12 294 N Street_1->Avenue_14->Avenue_11->Avenue_12
11127.5000 A739 31 3 382.5000 Avenue_20 Street_4 293 N Avenue_20->Avenue_16->Street_10->Street_4
11211.2000 A771 31 1 4.2000 Street_10 Street_2 299 N Street_10->Street_2
11249.9000 A745 31 2 410.9000 Avenue_13 Avenue_16 293 N Avenue_13->Avenue_12->Avenue_16
11250.0000 A671 31 2 1502.0000 Street_4 Avenue_12 274 N Street_4->Avenue_16->Avenue_12
11279.6000 A755 31 1 279.6000 Avenue_11 Avenue_17 295 N Avenue_11->Avenue_17
11295.6000 A754 31 4 312.6000 Street_9 Avenue_17 294 N Street_9->Street_7->Avenue_20->Avenue_16->Avenue_17
11317.7000 A769 31 2 136.7000 Street_3 Street_2 297 N Street_3->Street_8->Street_2
11325.0000 A773 31 3 93.0000 Avenue_15 Street_5 298 N Avenue_15->Avenue_20->Street_2->Street_5
11325.1000 A774 31 3 78.1000 Street_3 Street_5 298 N Street_3->Street_8->Street_2->Street_5
11342.0000 A714 31 5 978.0000 Station1_0 Avenue_19 283 N Station1_0->Street_1->Street_10->Avenue_16->Avenue_12->Avenue_19
11342.1000 A732 31 4 709.1000 Street_1 Avenue_19 288 N Street_1->Street_10->Avenue_16->Avenue_12->Avenue_19
11342.2000 A762 31 3 251.2000 Street_5 Avenue_19 295 N Street_5->Avenue_16->Avenue_12->Avenue_19
11350.6000 A770 31 1 158.6000 Street_8 Street_9 297 N Street_8->Street_9
11364.9000 A766 31 1 219.9000 Street_6 Street_2 296 N Street_6->Street_2
11371.5000 A748 31 2 488.5000 Avenue_20 Avenue_18 291 N Avenue_20->Avenue_16->Avenue_18
11371.6000 A776 31 1 93.6000 Avenue_16 Avenue_18 298 N Avenue_16->Avenue_18
11390.7000 A777 31 1 93.7000 Street_9 Street_4 298 N Street_9->Street_4
11408.4000 A784 31 1 0.4000 Street_4 Street_8 299 N Street_4->Street_8
11417.0000 A780 31 1 76.0000 Street_10 Street_6 298 N Street_10->Street_6
11427.2000 A633 31 2 2233.2000 Avenue_14 Station1_0 262 N Avenue_14->Street_2->Station1_0
11427.3000 A629 31 2 2287.3000 Avenue_20 Station1_0 261 N Avenue_20->Street_2->Station1_0
11449.3000 A767 31 3 289.3000 Street_10 Avenue_17 295 N Street_10->Avenue_20->Avenue_15->Avenue_17
11468.3000 A783 31 1 79.3000 Street_4 Avenue_11 298 N Street_4->Avenue_11
11469.2000 A760 31 3 404.2000 Street_3 Avenue_16 293 N Street_3->Street_4->Avenue_11->Avenue_16
11482.3000 A758 31 1 444.3000 Avenue_19 Street_7 292 N Avenue_19->Street_7
11510.4000 A778 31 2 200.4000 Avenue_18 Street_7 296 N Avenue_18->Street_6->Street_7
11516.6000 A720 31 1 1054.6000 Avenue_12 Street_7 282 N Avenue_12->Street_7
11516.7000 A716 31 1 1119.7000 Avenue_12 Street_7 281 N Avenue_12->Street_7
11529.2000 A747 31 3 658.2000 Avenue_12 Street_9 289 N Avenue_12->Avenue_15->Street_6->Street_9
11554.0000 A763 31 2 449.0000 Avenue_17 Street_2 292 N Avenue_17->Street_1->Street_2
11572.1000 A757 31 4 546.1000 Avenue_19 Street_4 290 N Avenue_19->Avenue_17->Street_1->Street_3->Street_4
11572.2000 A768 31 3 401.2000 Avenue_18 Street_4 293 N Avenue_18->Street_6->Street_3->Street_4
11572.3000 A793 31 2 20.3000 Street_6 Street_4 299 N Street_6->Street_3->Street_4
11577.1000 A759 31 3 523.1000 Avenue_12 Street_10 291 N Avenue_12->Street_7->Street_6->Street_10
11577.2000 A706 31 3 1313.2000 Avenue_12 Street_10 278 N Avenue_12->Street_7->Street_6->Street_10
11580.7000 A786 31 1 140.7000 Street_7 Street_4 297 N Street_7->Street_4
11580.8000 A782 31 1 206.8000 Street_7 Street_4 296 N Street_7->Street_4
11604.2000 A787 31 3 150.2000 Avenue_19 Street_2 297 N Avenue_19->Street_6->Street_10->Street_2
11604.6000 A791 31 5 85.6000 Avenue_20 Street_8 298 N Avenue_20->Street_7->Street_1->Street_2->Street_3->Street_8
11632.6000 A654 31 3 2118.6000 Avenue_19 Street_5 264 N Avenue_19->Street_6->Street_1->Street_5
11671.1000 A796 31 4 78.1000 Street_3 Avenue_20 298 N Street_3->Street_8->Street_6->Avenue_18->Avenue_20
11671.2000 A772 31 4 454.2000 Station1_0 Avenue_20 292 N Station1_0->Street_8->Street_6->Avenue_18->Avenue_20
11693.0000 A752 31 4 744.0000 Station1_0 Avenue_14 287 N Station1_0->Street_2->Street_10->Street_6->Avenue_14
11714.6000 A790 31 2 207.6000 Street_7 Avenue_13 296 N Street_7->Avenue_15->Avenue_13
11715.0000 A779 31 3 393.0000 Street_1 Avenue_18 293 N Street_1->Street_7->Street_8->Avenue_18
11722.1000 A794 31 2 151.1000 Station1_0 Avenue_19 297 N Station1_0->Street_8->Avenue_19
11722.2000 A800 31 2 66.2000 Street_4 Avenue_19 298 N Street_4->Street_8->Avenue_19
11726.5000 A788 31 1 256.5000 Street_8 Avenue_14 295 N Street_8->Avenue_14
11752.2000 A795 31 1 170.2000 Avenue_19 Avenue_14 297 N Avenue_19->Avenue_14
11838.7000 A811 31 1 29.7000 Street_5 Street_1 299 N Street_5->Street_1
11838.8000 A804 31 1 123.8000 Street_1 Street_5 297 N Street_1->Street_5
11854.8000 A810 31 2 61.8000 Street_1 Avenue_16 298 N Street_1->Street_9->Avenue_16
11855.4000 A756 31 2 844.4000 Street_9 Avenue_11 285 N Street_9->Avenue_16->Avenue_11
11861.1000 A798 31 1 236.1000 Avenue_13 Street_6 296 N Avenue_13->Street_6
11886.4000 A765 31 2 752.4000 Avenue_19 Avenue_13 287 N Avenue_19->Avenue_14->Avenue_13
11891.3000 A809 31 3 116.3000 Avenue_11 Street_10 298 N Avenue_11->Avenue_16->Street_2->Street_10
11905.6000 A816 31 2 22.6000 Street_7 Avenue_14 299 N Street_7->Avenue_13->Avenue_14
11915.7000 A785 31 2 489.7000 Avenue_16 Street_5 291 N Avenue_16->Street_9->Street_5
11928.0000 A808 31 2 169.0000 Street_7 Street_3 297 N Street_7->Street_8->Street_3
11928.4000 A781 31 3 570.4000 Street_4 Avenue_17 290 N Street_4->Street_1->Avenue_14->Avenue_17
11928.5000 A789 31 3 439.5000 Street_4 Avenue_17 292 N Street_4->Street_1->Avenue_14->Avenue_17
11928.7000 A802 31 2 239.7000 Avenue_14 Avenue_16 296 N Avenue_14->Avenue_17->Avenue_16
11935.6000 A814 31 2 83.6000 Avenue_16 Street_2 298 N Avenue_16->Street_9->Street_2
11960.1000 A805 31 2 231.1000 Avenue_20 Avenue_16 296 N Avenue_20->Avenue_18->Avenue_16
11962.6000 A807 31 2 213.6000 Street_9 Street_3 296 N Street_9->Street_1->Street_3
11984.9000 A821 31 3 29.9000 Avenue_19 Street_1 299 N Avenue_19->Avenue_13->Street_6->Street_1
11986.1000 A823 31 1 0.1000 Avenue_16 Avenue_19 299 N Avenue_16->Avenue_19
12004.8000 A775 31 2 739.8000 Avenue_13 Street_9 287 N Avenue_13->Street_3->Street_9
12014.5000 A799 31 3 375.5000 Street_6 Avenue_15 293 N Street_6->Avenue_18->Avenue_20->Avenue_15
12031.0000 A820 31 2 91.0000 Avenue_16 Street_10 298 N Avenue_16->Street_7->Street_10
12103.3000 A829 31 1 17.3000 Street_10 Avenue_14 299 N Street_10->Avenue_14
12103.9000 A803 31 2 402.9000 Station1_0 Street_4 293 N Station1_0->Street_7->Street_4
12104.0000 A822 31 2 137.0000 Avenue_18 Street_4 297 N Avenue_18->Street_7->Street_4
12156.7000 A825 31 2 140.7000 Avenue_11 Street_7 297 N Avenue_11->Street_9->Street_7
12222.8000 A831 31 2 107.8000 Avenue_11 Street_4 298 N Avenue_11->Street_9->Street_4
12231.7000 A824 31 2 226.7000 Street_8 Avenue_11 296 N Street_8->Street_6->Avenue_11
12278.2000 A797 31 2 670.2000 Street_7 Avenue_15 288 N Street_7->Avenue_18->Avenue_15
12283.3000 A840 31 1 38.3000 Street_7 Street_1 299 N Street_7->Street_1
12283.4000 A826 31 4 248.4000 Avenue_17 Street_7 295 N Avenue_17->Avenue_19->Street_10->Street_1->Street_7
12294.8000 A839 31 1 66.8000 Street_4 Avenue_16 298 N Street_4->Avenue_16
12319.8000 A827 31 2 268.8000 Street_8 Street_6 295 N Street_8->Street_1->Street_6
12323.5000 A744 31 2 1495.5000 Street_4 Avenue_12 275 N Street_4->Avenue_11->Avenue_12
12327.3000 A836 31 3 146.3000 Avenue_11 Street_10 297 N Avenue_11->Avenue_16->Street_4->Street_10
12352.8000 A818 31 3 439.8000 Street_5 Avenue_15 292 N Street_5->Street_10->Avenue_19->Avenue_15
12352.9000 A815 31 3 481.9000 Street_10 Avenue_15 291 N Street_10->Street_1->Avenue_19->Avenue_15
12379.9000 A838 31 2 169.9000 Street_5 Avenue_20 297 N Street_5->Avenue_16->Avenue_20
12412.6000 A817 31 2 511.6000 Avenue_20 Street_7 291 N Avenue_20->Street_9->Street_7
12421.1000 A832 31 4 295.1000 Avenue_19 Street_1 295 N Avenue_19->Avenue_14->Street_4->Street_10->Street_1
12436.0000 A841 31 1 173.0000 Street_6 Street_7 297 N Street_6->Street_7
12438.8000 A812 31 4 619.8000 Avenue_11 Station1_0 289 N Avenue_11->Street_9->Street_4->Street_8->Station1_0
12449.9000 A828 31 2 381.9000 Street_6 Street_5 293 N Street_6->Street_3->Street_5
12467.6000 A849 31 2 91.6000 Street_4 Street_6 298 N Street_4->Street_2->Street_6
12468.0000 A833 31 1 323.0000 Station1_0 Street_1 294 N Station1_0->Street_1
12468.5000 A848 31 3 103.5000 Avenue_16 Street_8 298 N Avenue_16->Street_9->Street_1->Street_8
12482.8000 A851 31 3 73.8000 Street_3 Avenue_20 298 N Street_3->Street_7->Avenue_13->Avenue_20
12519.9000 A854 31 3 72.9000 Avenue_13 Street_9 298 N Avenue_13->Avenue_16->Street_3->Street_9
12520.1000 A834 31 2 364.1000 Street_6 Avenue_18 293 N Street_6->Avenue_11->Avenue_18
12546.2000 A855 31 1 88.2000 Street_10 Street_9 298 N Street_10->Street_9
12566.9000 A852 31 3 140.9000 Street_10 Avenue_15 297 N Street_10->Street_9->Avenue_13->Avenue_15
12568.0000 A843 31 1 275.0000 Avenue_18 Avenue_14 295 N Avenue_18->Avenue_14
12573.8000 A801 31 2 899.8000 Avenue_15 Street_9 285 N Avenue_15->Street_10->Street_9
12640.7000 A853 31 1 203.7000 Avenue_16 Avenue_20 296 N Avenue_16->Avenue_20
12648.7000 A846 31 4 308.7000 Street_7 Avenue_18 294 N Street_7->Avenue_13->Avenue_20->Avenue_16->Avenue_18
12681.1000 A863 31 1 113.1000 Street_7 Street_2 298 N Street_7->Street_2
12684.9000 A866 31 1 67.9000 Street_10 Street_7 298 N Street_10->Street_7
12685.0000 A806 31 3 946.0000 Station1_0 Street_7 284 N Station1_0->Street_8->Street_10->Street_7
12685.1000 A868 31 1 37.1000 Street_7 Street_10 299 N Street_7->Street_10
12744.9000 A862 31 3 186.9000 Avenue_13 Street_6 296 N Avenue_13->Street_9->Street_3->Street_6
12788.0000 A845 31 2 463.0000 Street_9 Avenue_12 292 N Street_9->Avenue_13->Avenue_12
12796.2000 A865 31 1 197.2000 Avenue_13 Avenue_17 296 N Avenue_13->Avenue_17
12804.7000 A847 31 3 451.7000 Street_6 Avenue_11 292 N Street_6->Avenue_13->Avenue_17->Avenue_11
12804.8000 A871 31 1 115.8000 Avenue_17 Avenue_11 298 N Avenue_17->Avenue_11
12804.9000 A867 31 1 169.9000 Avenue_11 Avenue_17 297 N Avenue_11->Avenue_17
12808.0000 A870 31 1 133.0000 Avenue_20 Avenue_19 297 N Avenue_20->Avenue_19
12836.1000 A882 31 1 0.1000 Avenue_18 Avenue_20 299 N Avenue_18->Avenue_20
12888.9000 A869 31 1 224.9000 Avenue_17 Avenue_16 296 N Avenue_17->Avenue_16
12889.0000 A876 31 2 137.0000 Avenue_12 Avenue_16 297 N Avenue_12->Avenue_17->Avenue_16
12898.4000 A857 31 2 413.4000 Avenue_13 Street_5 293 N Avenue_13->Street_10->Street_5
12931.7000 A844 31 1 623.7000 Street_7 Street_4 289 N Street_7->Street_4
13024.4000 A875 31 3 287.4000 Avenue_17 Street_4 295 N Avenue_17->Avenue_12->Street_9->Street_4
13063.7000 A856 31 3 593.7000 Avenue_11 Street_10 290 N Avenue_11->Avenue_12->Street_9->Street_10
13063.8000 A878 31 2 283.8000 Avenue_12 Street_10 295 N Avenue_12->Street_9->Street_10
13142.4000 A899 31 2 42.4000 Avenue_16 Avenue_15 299 N Avenue_16->Avenue_20->Avenue_15
13142.5000 A881 31 2 319.5000 Avenue_12 Avenue_20 294 N Avenue_12->Avenue_15->Avenue_20
13193.5000 A835 31 3 1023.5000 Station1_0 Avenue_16 282 N Station1_0->Street_8->Avenue_15->Avenue_16
13231.8000 A894 31 2 218.8000 Street_1 Street_2 296 N Street_1->Street_7->Street_2
13245.7000 A907 31 3 30.7000 Street_3 Street_5 299 N Street_3->Street_2->Street_7->Street_5
13245.9000 A889 31 3 305.9000 Street_2 Avenue_18 294 N Street_2->Avenue_12->Avenue_17->Avenue_18
13246.0000 A890 31 4 293.0000 Street_4 Avenue_18 295 N Street_4->Street_2->Avenue_12->Avenue_17->Avenue_18
13285.1000 A910 31 1 25.1000 Avenue_18 Street_5 299 N Avenue_18->Street_5
13312.0000 A900 31 1 195.0000 Street_6 Street_9 296 N Street_6->Street_9
13317.1000 A880 31 3 509.1000 Avenue_16 Street_2 291 N Avenue_16->Avenue_18->Street_1->Street_2
13322.9000 A896 31 1 272.9000 Street_1 Street_3 295 N Street_1->Street_3
13361.9000 A872 31 4 660.9000 Street_3 Avenue_16 288 N Street_3->Street_6->Street_9->Avenue_12->Avenue_16
13362.9000 A897 31 1 300.9000 Street_6 Station1_0 294 N Street_6->Station1_0
13378.9000 A887 31 2 466.9000 Street_7 Avenue_16 292 N Street_7->Avenue_14->Avenue_16
13379.0000 A893 31 2 378.0000 Avenue_15 Avenue_14 293 N Avenue_15->Avenue_16->Avenue_14
13379.3000 A850 31 3 985.3000 Street_8 Avenue_13 283 N Street_8->Street_1->Avenue_17->Avenue_13
13379.4000 A886 31 2 486.4000 Avenue_12 Avenue_13 291 N Avenue_12->Avenue_17->Avenue_13
13412.4000 A920 31 1 8.4000 Street_7 Street_3 299 N Street_7->Street_3
13426.5000 A884 31 2 557.5000 Avenue_11 Street_5 290 N Avenue_11->Avenue_13->Street_5
13439.3000 A903 31 1 284.3000 Street_9 Street_2 295 N Street_9->Street_2
13499.0000 A874 31 2 774.0000 Avenue_13 Street_3 287 N Avenue_13->Street_5->Street_3
13500.6000 A906 31 2 295.6000 Street_3 Avenue_17 295 N Street_3->Avenue_18->Avenue_17
13512.6000 A909 31 2 270.6000 Street_4 Avenue_18 295 N Street_4->Avenue_17->Avenue_18
