# time  created  delivered  delivered/created
19361.0000 1338 1196 0.8939
19368.0000 1338 1197 0.8946
19374.0000 1339 1197 0.8940
19386.0000 1340 1197 0.8933
19396.0000 1341 1197 0.8926
19402.0000 1341 1198 0.8934
19409.0000 1342 1198 0.8927
19426.0000 1343 1198 0.8920
19440.0000 1344 1198 0.8914
19449.3000 1344 1199 0.8921
19451.0000 1345 1199 0.8914
19459.8000 1345 1200 0.8922
19459.9000 1345 1201 0.8929
19461.0000 1346 1201 0.8923
19474.0000 1347 1201 0.8916
19474.8000 1347 1202 0.8924
19474.9000 1347 1203 0.8931
19482.9000 1347 1204 0.8938
19488.0000 1348 1204 0.8932
19493.8000 1348 1205 0.8939
19507.0000 1349 1205 0.8933
19524.0000 1350 1205 0.8926
19527.5000 1350 1206 0.8933
19529.4000 1350 1207 0.8941
19543.0000 1351 1207 0.8934
19561.0000 1352 1207 0.8928
19571.0000 1353 1207 0.8921
19574.8000 1353 1208 0.8928
19574.9000 1353 1209 0.8936
19585.0000 1354 1209 0.8929
19603.0000 1355 1209 0.8923
19614.0000 1356 1209 0.8916
19618.8000 1356 1210 0.8923
19618.9000 1356 1211 0.8931
19619.0000 1356 1212 0.8938
19619.1000 1356 1213 0.8945
19624.0000 1357 1213 0.8939
19624.7000 1357 1214 0.8946
19624.8000 1357 1215 0.8954
19627.1000 1357 1216 0.8961
19641.0000 1358 1216 0.8954
19646.4000 1358 1217 0.8962
19653.0000 1359 1217 0.8955
19668.0000 1359 1218 0.8962
19672.0000 1360 1218 0.8956
19689.0000 1361 1218 0.8949
19703.0000 1362 1218 0.8943
19704.3000 1362 1219 0.8950
19719.0000 1363 1219 0.8944
19730.0000 1364 1219 0.8937
19741.0000 1365 1219 0.8930
19756.0000 1366 1219 0.8924
19770.2000 1366 1220 0.8931
19771.0000 1367 1220 0.8925
19784.0000 1368 1220 0.8918
19794.8000 1368 1221 0.8925
19794.9000 1368 1222 0.8933
19797.0000 1369 1222 0.8926
19808.0000 1370 1222 0.8920
19821.0000 1371 1222 0.8913
19824.9000 1371 1223 0.8920
19834.0000 1372 1223 0.8914
19847.0000 1373 1223 0.8908
19861.0000 1374 1223 0.8901
19880.0000 1375 1223 0.8895
19894.0000 1376 1223 0.8888
19913.0000 1377 1223 0.8882
19925.0000 1378 1223 0.8875
19935.0000 1379 1223 0.8869
19951.0000 1380 1223 0.8862
19969.0000 1381 1223 0.8856
19981.0000 1382 1223 0.8849
19984.1000 1382 1224 0.8857
19996.0000 1383 1224 0.8850
20006.0000 1384 1224 0.8844
20021.0000 1385 1224 0.8838
20032.2000 1385 1225 0.8845
20032.3000 1385 1226 0.8852
20032.4000 1385 1227 0.8859
20033.0000 1386 1227 0.8853
20033.2000 1386 1228 0.8860
20042.6000 1386 1229 0.8867
20046.0000 1387 1229 0.8861
20061.0000 1388 1229 0.8854
20066.4000 1388 1230 0.8862
20066.5000 1388 1231 0.8869
20074.7000 1388 1232 0.8876
20074.8000 1388 1233 0.8883
20075.0000 1389 1233 0.8877
20077.7000 1389 1234 0.8884
20086.0000 1390 1234 0.8878
20098.0000 1391 1234 0.8871
20101.2000 1391 1235 0.8879
20103.3000 1391 1236 0.8886
20103.4000 1391 1237 0.8893
20115.0000 1392 1237 0.8886
20126.0000 1393 1237 0.8880
20144.0000 1394 1237 0.8874
20153.9000 1394 1238 0.8881
20155.0000 1395 1238 0.8875
20166.0000 1396 1238 0.8868
20180.0000 1397 1238 0.8862
20193.0000 1398 1238 0.8856
20204.0000 1399 1238 0.8849
20207.0000 1399 1239 0.8856
20207.1000 1399 1240 0.8863
20223.0000 1400 1240 0.8857
20238.0000 1401 1240 0.8851
20252.6000 1401 1241 0.8858
20255.0000 1402 1241 0.8852
20255.4000 1402 1242 0.8859
20270.0000 1403 1242 0.8852
20287.3000 1403 1243 0.8860
20288.0000 1404 1243 0.8853
20301.0000 1405 1243 0.8847
20311.0000 1406 1243 0.8841
20327.0000 1407 1243 0.8834
20330.1000 1407 1244 0.8842
20330.6000 1407 1245 0.8849
20339.4000 1407 1246 0.8856
20339.5000 1407 1247 0.8863
20342.0000 1408 1247 0.8857
20359.0000 1409 1247 0.8850
20360.4000 1409 1248 0.8857
20368.2000 1409 1249 0.8864
20371.0000 1410 1249 0.8858
20386.0000 1411 1249 0.8852
20391.3000 1411 1250 0.8859
20399.0000 1412 1250 0.8853
20401.9000 1412 1251 0.8860
20409.0000 1413 1251 0.8854
20424.0000 1414 1251 0.8847
20426.7000 1414 1252 0.8854
20434.0000 1415 1252 0.8848
20444.0000 1416 1252 0.8842
20447.8000 1416 1253 0.8849
20457.0000 1417 1253 0.8843
20463.3000 1417 1254 0.8850
20463.4000 1417 1255 0.8857
20463.5000 1417 1256 0.8864
20463.6000 1417 1257 0.8871
20475.0000 1418 1257 0.8865
20488.0000 1419 1257 0.8858
20497.9000 1419 1258 0.8865
20498.0000 1419 1259 0.8872
20498.1000 1419 1260 0.8879
20499.4000 1419 1261 0.8887
20499.5000 1419 1262 0.8894
20505.0000 1420 1262 0.8887
20511.7000 1420 1263 0.8894
20521.9000 1420 1264 0.8901
20522.0000 1421 1264 0.8895
20533.0000 1421 1265 0.8902
20541.0000 1422 1265 0.8896
20541.2000 1422 1266 0.8903
20541.3000 1422 1267 0.8910
20560.0000 1423 1267 0.8904
20577.0000 1424 1267 0.8897
20590.0000 1425 1267 0.8891
20604.0000 1426 1267 0.8885
20622.0000 1427 1267 0.8879
20636.0000 1427 1268 0.8886
20636.1000 1427 1269 0.8893
20639.0000 1428 1269 0.8887
20642.4000 1428 1270 0.8894
20642.5000 1428 1271 0.8901
20654.7000 1428 1272 0.8908
20656.0000 1429 1272 0.8901
20659.1000 1429 1273 0.8908
20662.5000 1429 1274 0.8915
20666.0000 1430 1274 0.8909
20669.5000 1430 1275 0.8916
20677.2000 1430 1276 0.8923
20678.0000 1430 1277 0.8930
20679.0000 1431 1277 0.8924
20688.2000 1431 1278 0.8931
20688.3000 1431 1279 0.8938
20696.0000 1432 1279 0.8932
20700.0000 1432 1280 0.8939
20706.0000 1433 1280 0.8932
20716.9000 1433 1281 0.8939
20723.0000 1434 1281 0.8933
20733.9000 1434 1282 0.8940
20739.0000 1435 1282 0.8934
20745.9000 1435 1283 0.8941
20751.0000 1436 1283 0.8935
20768.0000 1437 1283 0.8928
20779.0000 1438 1283 0.8922
20779.1000 1438 1284 0.8929
20787.4000 1438 1285 0.8936
20792.0000 1439 1285 0.8930
20793.7000 1439 1286 0.8937
20809.0000 1440 1286 0.8931
20824.0000 1441 1286 0.8924
20838.0000 1442 1286 0.8918
20854.0000 1443 1286 0.8912
20864.0000 1444 1286 0.8906
20870.8000 1444 1287 0.8913
20870.9000 1444 1288 0.8920
20873.8000 1444 1289 0.8927
20875.0000 1445 1289 0.8920
20885.0000 1445 1290 0.8927
20885.0000 1446 1290 0.8921
20885.1000 1446 1291 0.8928
20885.2000 1446 1292 0.8935
20889.5000 1446 1293 0.8942
20891.3000 1446 1294 0.8949
20898.0000 1447 1294 0.8943
20916.0000 1448 1294 0.8936
20921.5000 1448 1295 0.8943
20933.6000 1448 1296 0.8950
20933.7000 1448 1297 0.8957
20934.0000 1449 1297 0.8951
20940.2000 1449 1298 0.8958
20949.0000 1450 1298 0.8952
20966.0000 1451 1298 0.8946
20969.1000 1451 1299 0.8952
20980.0000 1452 1299 0.8946
20989.3000 1452 1300 0.8953
20989.4000 1452 1301 0.8960
20993.0000 1453 1301 0.8954
20994.9000 1453 1302 0.8961
20995.1000 1453 1303 0.8968
20996.9000 1453 1304 0.8975
20997.0000 1453 1305 0.8981
21001.9000 1453 1306 0.8988
21002.0000 1453 1307 0.8995
21002.1000 1453 1308 0.9002
21003.9000 1453 1309 0.9009
21007.0000 1454 1309 0.9003
21017.0000 1455 1309 0.8997
21029.0000 1456 1309 0.8990
21031.0000 1456 1310 0.8997
21040.0000 1457 1310 0.8991
21056.0000 1458 1310 0.8985
21067.0000 1459 1310 0.8979
21076.2000 1459 1311 0.8986
21079.0000 1460 1311 0.8979
21081.5000 1460 1312 0.8986
21081.8000 1460 1313 0.8993
21089.0000 1461 1313 0.8987
21096.6000 1461 1314 0.8994
21096.7000 1461 1315 0.9001
21102.0000 1461 1316 0.9008
21104.3000 1461 1317 0.9014
21104.4000 1461 1318 0.9021
21106.0000 1462 1318 0.9015
21124.0000 1463 1318 0.9009
21124.1000 1463 1319 0.9016
21137.1000 1463 1320 0.9023
21137.4000 1463 1321 0.9029
21141.0000 1464 1321 0.9023
21150.1000 1464 1322 0.9030
21155.0000 1465 1322 0.9024
21163.6000 1465 1323 0.9031
21167.0000 1466 1323 0.9025
21179.0000 1467 1323 0.9018
21195.0000 1468 1323 0.9012
21210.2000 1468 1324 0.9019
21213.0000 1469 1324 0.9013
21214.8000 1469 1325 0.9020
21230.0000 1470 1325 0.9014
21233.9000 1470 1326 0.9020
21234.0000 1470 1327 0.9027
21247.0000 1471 1327 0.9021
21265.0000 1472 1327 0.9015
21280.0000 1473 1327 0.9009
21291.0000 1474 1327 0.9003
21303.0000 1475 1327 0.8997
21310.6000 1475 1328 0.9003
21310.7000 1475 1329 0.9010
21316.0000 1476 1329 0.9004
21333.0000 1477 1329 0.8998
21352.0000 1478 1329 0.8992
21360.8000 1478 1330 0.8999
21360.9000 1478 1331 0.9005
21371.0000 1479 1331 0.8999
21375.5000 1479 1332 0.9006
21386.4000 1479 1333 0.9013
21390.0000 1480 1333 0.9007
21401.0000 1481 1333 0.9001
21415.4000 1481 1334 0.9007
21419.0000 1482 1334 0.9001
21432.0000 1483 1334 0.8995
21442.0000 1484 1334 0.8989
21452.0000 1485 1334 0.8983
21464.6000 1485 1335 0.8990
21471.0000 1486 1335 0.8984
21482.0000 1487 1335 0.8978
21491.3000 1487 1336 0.8985
21491.4000 1487 1337 0.8991
21491.5000 1487 1338 0.8998
21491.9000 1487 1339 0.9005
21499.0000 1488 1339 0.8999
21499.2000 1488 1340 0.9005
21500.1000 1488 1341 0.9012
21500.2000 1488 1342 0.9019
21502.4000 1488 1343 0.9026
21518.0000 1489 1343 0.9019
21528.0000 1490 1343 0.9013
21532.1000 1490 1344 0.9020
21532.2000 1490 1345 0.9027
21532.3000 1490 1346 0.9034
21532.4000 1490 1347 0.9040
21540.0000 1491 1347 0.9034
21549.8000 1491 1348 0.9041
21555.0000 1492 1348 0.9035
21557.5000 1492 1349 0.9042
21568.0000 1493 1349 0.9035
21586.7000 1493 1350 0.9042
21586.8000 1493 1351 0.9049
21587.0000 1494 1351 0.9043
21600.0000 1495 1351 0.9037
21614.0000 1496 1351 0.9031
21630.0000 1497 1351 0.9025
21639.3000 1497 1352 0.9031
21646.0000 1498 1352 0.9025
21654.4000 1498 1353 0.9032
21654.8000 1498 1354 0.9039
21654.9000 1498 1355 0.9045
21661.0000 1499 1355 0.9039
21671.0000 1500 1355 0.9033
21682.0000 1501 1355 0.9027
21699.0000 1502 1355 0.9021
21714.0000 1503 1355 0.9015
21717.5000 1503 1356 0.9022
21724.0000 1504 1356 0.9016
21735.0000 1504 1357 0.9023
21739.0000 1505 1357 0.9017
21757.0000 1506 1357 0.9011
21773.0000 1507 1357 0.9005
21774.9000 1507 1358 0.9011
21775.0000 1507 1359 0.9018
21783.0000 1508 1359 0.9012
21801.0000 1509 1359 0.9006
21805.9000 1509 1360 0.9013
21809.4000 1509 1361 0.9019
21814.0000 1510 1361 0.9013
21816.9000 1510 1362 0.9020
21817.0000 1510 1363 0.9026
21823.8000 1510 1364 0.9033
21823.9000 1510 1365 0.9040
21826.0000 1511 1365 0.9034
21842.0000 1512 1365 0.9028
21843.1000 1512 1366 0.9034
21854.0000 1513 1366 0.9028
21870.3000 1513 1367 0.9035
21870.6000 1513 1368 0.9042
21871.0000 1514 1368 0.9036
21871.1000 1514 1369 0.9042
21884.0000 1515 1369 0.9036
21884.1000 1515 1370 0.9043
21884.2000 1515 1371 0.9050
21898.0000 1516 1371 0.9044
21901.0000 1516 1372 0.9050
21916.0000 1517 1372 0.9044
21926.0000 1518 1372 0.9038
21936.0000 1519 1372 0.9032
21942.3000 1519 1373 0.9039
21942.7000 1519 1374 0.9045
21951.0000 1520 1374 0.9039
21962.9000 1520 1375 0.9046
21967.9000 1520 1376 0.9053
21968.0000 1521 1376 0.9047
21981.0000 1522 1376 0.9041
21997.1000 1522 1377 0.9047
21998.0000 1523 1377 0.9041
22015.0000 1524 1377 0.9035
22033.0000 1525 1377 0.9030
22034.0000 1525 1378 0.9036
22051.0000 1526 1378 0.9030
22063.0000 1527 1378 0.9024
22075.0000 1528 1378 0.9018
22078.8000 1528 1379 0.9025
22087.3000 1528 1380 0.9031
22087.4000 1528 1381 0.9038
22092.0000 1529 1381 0.9032
22102.0000 1530 1381 0.9026
22115.0000 1531 1381 0.9020
22120.4000 1531 1382 0.9027
22127.0000 1532 1382 0.9021
22142.0000 1533 1382 0.9015
22156.0000 1534 1382 0.9009
22169.0000 1535 1382 0.9003
22188.0000 1536 1382 0.8997
22199.0000 1537 1382 0.8992
22218.0000 1538 1382 0.8986
22229.0000 1539 1382 0.8980
22230.3000 1539 1383 0.8986
22234.0000 1539 1384 0.8993
22242.0000 1540 1384 0.8987
22251.6000 1540 1385 0.8994
22257.0000 1541 1385 0.8988
22257.2000 1541 1386 0.8994
22273.0000 1542 1386 0.8988
22280.1000 1542 1387 0.8995
22290.0000 1543 1387 0.8989
22305.0000 1544 1387 0.8983
22309.0000 1544 1388 0.8990
22316.8000 1544 1389 0.8996
22318.0000 1545 1389 0.8990
22337.0000 1546 1389 0.8984
22343.2000 1546 1390 0.8991
22343.3000 1546 1391 0.8997
22350.0000 1547 1391 0.8992
22369.0000 1548 1391 0.8986
22381.8000 1548 1392 0.8992
22381.9000 1548 1393 0.8999
22386.0000 1549 1393 0.8993
22394.8000 1549 1394 0.8999
22394.9000 1549 1395 0.9006
22397.6000 1549 1396 0.9012
22399.0000 1550 1396 0.9006
22417.0000 1551 1396 0.9001
22428.4000 1551 1397 0.9007
22428.5000 1551 1398 0.9014
22428.6000 1551 1399 0.9020
22435.0000 1552 1399 0.9014
22449.0000 1553 1399 0.9008
22458.4000 1553 1400 0.9015
22458.5000 1553 1401 0.9021
22459.0000 1554 1401 0.9015
22471.6000 1554 1402 0.9022
22472.0000 1555 1402 0.9016
22477.9000 1555 1403 0.9023
22488.0000 1556 1403 0.9017
22501.0000 1557 1403 0.9011
22514.0000 1558 1403 0.9005
22525.0000 1559 1403 0.8999
22527.7000 1559 1404 0.9006
22527.8000 1559 1405 0.9012
22537.0000 1560 1405 0.9006
22548.0000 1561 1405 0.9001
22559.4000 1561 1406 0.9007
22563.0000 1562 1406 0.9001
22573.0000 1563 1406 0.8996
22583.0000 1564 1406 0.8990
22596.0000 1565 1406 0.8984
22612.0000 1566 1406 0.8978
22618.8000 1566 1407 0.8985
22618.9000 1566 1408 0.8991
22627.0000 1567 1408 0.8985
22630.3000 1567 1409 0.8992
22641.0000 1568 1409 0.8986
22660.0000 1569 1409 0.8980
22661.7000 1569 1410 0.8987
22672.0000 1570 1410 0.8981
22684.0000 1571 1410 0.8975
22699.0000 1572 1410 0.8969
22711.0000 1573 1410 0.8964
22714.1000 1573 1411 0.8970
22726.1000 1573 1412 0.8976
22728.0000 1574 1412 0.8971
22744.0000 1575 1412 0.8965
22744.4000 1575 1413 0.8971
22761.0000 1576 1413 0.8966
22771.0000 1577 1413 0.8960
22778.7000 1577 1414 0.8966
22783.0000 1578 1414 0.8961
22794.0000 1579 1414 0.8955
22794.6000 1579 1415 0.8961
22809.0000 1580 1415 0.8956
22822.0000 1581 1415 0.8950
22827.0000 1581 1416 0.8956
22841.0000 1582 1416 0.8951
22852.0000 1583 1416 0.8945
22853.6000 1583 1417 0.8951
22870.0000 1584 1417 0.8946
22874.4000 1584 1418 0.8952
22884.0000 1585 1418 0.8946
22889.9000 1585 1419 0.8953
22890.0000 1585 1420 0.8959
22891.4000 1585 1421 0.8965
22891.5000 1585 1422 0.8972
22891.6000 1585 1423 0.8978
22891.7000 1585 1424 0.8984
22895.9000 1585 1425 0.8991
22896.0000 1585 1426 0.8997
22896.1000 1585 1427 0.9003
22896.2000 1585 1428 0.9009
22896.3000 1585 1429 0.9016
22903.0000 1586 1429 0.9010
22905.3000 1586 1430 0.9016
22917.0000 1587 1430 0.9011
22930.0000 1588 1430 0.9005
22945.0000 1589 1430 0.8999
22948.4000 1589 1431 0.9006
22955.0000 1590 1431 0.9000
22963.7000 1590 1432 0.9006
22974.0000 1591 1432 0.9001
22989.0000 1592 1432 0.8995
22999.0000 1593 1432 0.8989
23010.0000 1594 1432 0.8984
23025.0000 1594 1433 0.8990
23025.0000 1595 1433 0.8984
23033.8000 1595 1434 0.8991
23033.9000 1595 1435 0.8997
23038.0000 1596 1435 0.8991
23048.2000 1596 1436 0.8997
23048.3000 1596 1437 0.9004
23052.0000 1597 1437 0.8998
23066.0000 1597 1438 0.9004
23066.1000 1597 1439 0.9011
23068.0000 1598 1439 0.9005
23083.0000 1599 1439 0.8999
23086.8000 1599 1440 0.9006
23088.5000 1599 1441 0.9012
23096.3000 1599 1442 0.9018
23102.0000 1600 1442 0.9013
23104.7000 1600 1443 0.9019
23117.0000 1601 1443 0.9013
23136.0000 1602 1443 0.9007
23150.0000 1602 1444 0.9014
23150.0000 1603 1444 0.9008
23166.0000 1604 1444 0.9002
23167.5000 1604 1445 0.9009
23167.6000 1604 1446 0.9015
23167.7000 1604 1447 0.9021
23173.3000 1604 1448 0.9027
23184.0000 1605 1448 0.9022
23187.1000 1605 1449 0.9028
23187.2000 1605 1450 0.9034
23187.3000 1605 1451 0.9040
23187.4000 1605 1452 0.9047
23200.9000 1605 1453 0.9053
23201.0000 1606 1453 0.9047
23207.2000 1606 1454 0.9054
23214.0000 1607 1454 0.9048
23226.0000 1608 1454 0.9042
23229.6000 1608 1455 0.9049
23234.3000 1608 1456 0.9055
23234.4000 1608 1457 0.9061
23242.0000 1609 1457 0.9055
23261.0000 1610 1457 0.9050
23261.7000 1610 1458 0.9056
23273.0000 1611 1458 0.9050
23292.0000 1612 1458 0.9045
23309.0000 1613 1458 0.9039
23323.0000 1614 1458 0.9033
23338.0000 1615 1458 0.9028
23349.0000 1616 1458 0.9022
23356.3000 1616 1459 0.9028
23356.4000 1616 1460 0.9035
23356.5000 1616 1461 0.9041
23363.0000 1617 1461 0.9035
23375.0000 1618 1461 0.9030
23380.5000 1618 1462 0.9036
23392.0000 1619 1462 0.9030
23402.5000 1619 1463 0.9036
23405.0000 1620 1463 0.9031
23416.0000 1621 1463 0.9025
23417.1000 1621 1464 0.9031
23419.7000 1621 1465 0.9038
23419.8000 1621 1466 0.9044
23429.0000 1622 1466 0.9038
23439.7000 1622 1467 0.9044
23441.0000 1623 1467 0.9039
23456.0000 1624 1467 0.9033
23459.6000 1624 1468 0.9039
23468.0000 1625 1468 0.9034
23478.0000 1626 1468 0.9028
23478.1000 1626 1469 0.9034
23486.4000 1626 1470 0.9041
23486.5000 1626 1471 0.9047
23496.0000 1627 1471 0.9041
23506.1000 1627 1472 0.9047
23508.0000 1628 1472 0.9042
23518.0000 1629 1472 0.9036
23531.0000 1630 1472 0.9031
23547.0000 1630 1473 0.9037
23549.0000 1631 1473 0.9031
23549.1000 1631 1474 0.9037
23552.6000 1631 1475 0.9044
23556.9000 1631 1476 0.9050
23557.0000 1631 1477 0.9056
23568.0000 1632 1477 0.9050
23584.0000 1633 1477 0.9045
23586.9000 1633 1478 0.9051
23587.6000 1633 1479 0.9057
23587.7000 1633 1480 0.9063
23602.0000 1634 1480 0.9058
23619.0000 1635 1480 0.9052
23631.0000 1636 1480 0.9046
23644.0000 1637 1480 0.9041
23656.7000 1637 1481 0.9047
23661.0000 1638 1481 0.9042
23672.0000 1639 1481 0.9036
23689.0000 1640 1481 0.9030
23698.7000 1640 1482 0.9037
23700.0000 1641 1482 0.9031
23711.0000 1642 1482 0.9026
23725.0000 1643 1482 0.9020
23732.5000 1643 1483 0.9026
23732.5000 1643 1484 0.9032
23735.0000 1644 1484 0.9027
23744.0000 1644 1485 0.9033
23746.9000 1644 1486 0.9039
23747.0000 1644 1487 0.9045
23748.0000 1645 1487 0.9040
23759.4000 1645 1488 0.9046
23765.0000 1646 1488 0.9040
23776.8000 1646 1489 0.9046
23780.0000 1647 1489 0.9041
23793.0000 1648 1489 0.9035
23793.1000 1648 1490 0.9041
23812.0000 1649 1490 0.9036
23829.0000 1650 1490 0.9030
23848.0000 1651 1490 0.9025
23859.0000 1652 1490 0.9019
23864.4000 1652 1491 0.9025
23864.5000 1652 1492 0.9031
23876.0000 1653 1492 0.9026
23890.0000 1654 1492 0.9021
23892.5000 1654 1493 0.9027
23892.6000 1654 1494 0.9033
23909.0000 1655 1494 0.9027
23924.0000 1656 1494 0.9022
23925.7000 1656 1495 0.9028
23935.0000 1657 1495 0.9022
23947.0000 1658 1495 0.9017
23952.3000 1658 1496 0.9023
23966.0000 1659 1496 0.9017
23980.9000 1659 1497 0.9024
23983.0000 1660 1497 0.9018
23988.8000 1660 1498 0.9024
23988.8000 1660 1499 0.9030
23988.9000 1660 1500 0.9036
23993.1000 1660 1501 0.9042
23996.0000 1661 1501 0.9037
24012.0000 1662 1501 0.9031
24014.5000 1662 1502 0.9037
24022.0000 1663 1502 0.9032
24025.9000 1663 1503 0.9038
24036.0000 1664 1503 0.9032
24050.0000 1665 1503 0.9027
24051.2000 1665 1504 0.9033
24053.5000 1665 1505 0.9039
24055.4000 1665 1506 0.9045
24055.5000 1665 1507 0.9051
24055.6000 1665 1508 0.9057
24055.7000 1665 1509 0.9063
24066.0000 1666 1509 0.9058
24078.0000 1667 1509 0.9052
24091.0000 1668 1509 0.9047
24101.0000 1669 1509 0.9041
24115.0000 1670 1509 0.9036
24128.0000 1671 1509 0.9031
24147.0000 1672 1509 0.9025
24163.0000 1673 1509 0.9020
24175.3000 1673 1510 0.9026
24176.0000 1674 1510 0.9020
24195.0000 1675 1510 0.9015
24210.7000 1675 1511 0.9021
24214.0000 1675 1512 0.9027
24214.0000 1676 1512 0.9021
24224.0000 1677 1512 0.9016
24236.0000 1678 1512 0.9011
24237.1000 1678 1513 0.9017
24246.0000 1678 1514 0.9023
24251.0000 1679 1514 0.9017
24267.0000 1680 1514 0.9012
24272.1000 1680 1515 0.9018
24279.0000 1681 1515 0.9012
24283.9000 1681 1516 0.9018
24295.4000 1681 1517 0.9024
24297.0000 1682 1517 0.9019
24314.0000 1683 1517 0.9014
24325.2000 1683 1518 0.9020
24331.0000 1684 1518 0.9014
24345.0000 1685 1518 0.9009
24362.0000 1686 1518 0.9004
24370.9000 1686 1519 0.9009
24373.0000 1687 1519 0.9004
24390.6000 1687 1520 0.9010
24391.0000 1688 1520 0.9005
24402.8000 1688 1521 0.9011
24402.9000 1688 1522 0.9017
24403.0000 1689 1522 0.9011
24417.0000 1690 1522 0.9006
24419.8000 1690 1523 0.9012
24426.2000 1690 1524 0.9018
24433.0000 1691 1524 0.9012
24443.0000 1692 1524 0.9007
24456.0000 1693 1524 0.9002
24458.9000 1693 1525 0.9008
24460.2000 1693 1526 0.9014
24466.2000 1693 1527 0.9019
24468.0000 1694 1527 0.9014
24476.4000 1694 1528 0.9020
24478.8000 1694 1529 0.9026
24478.9000 1694 1530 0.9032
24479.0000 1694 1531 0.9038
24483.0000 1695 1531 0.9032
24495.0000 1696 1531 0.9027
24512.0000 1697 1531 0.9022
24522.0000 1698 1531 0.9016
24526.4000 1698 1532 0.9022
24539.0000 1699 1532 0.9017
24547.4000 1699 1533 0.9023
24548.2000 1699 1534 0.9029
24550.0000 1700 1534 0.9024
24568.0000 1701 1534 0.9018
24575.7000 1701 1535 0.9024
24581.0000 1702 1535 0.9019
24597.0000 1703 1535 0.9014
24599.6000 1703 1536 0.9019
24600.4000 1703 1537 0.9025
24609.0000 1704 1537 0.9020
24619.8000 1704 1538 0.9026
24628.0000 1705 1538 0.9021
24640.5000 1705 1539 0.9026
24640.6000 1705 1540 0.9032
24643.0000 1706 1540 0.9027
24662.0000 1707 1540 0.9022
24678.0000 1708 1540 0.9016
24689.9000 1708 1541 0.9022
24692.0000 1709 1541 0.9017
24703.1000 1709 1542 0.9023
24703.2000 1709 1543 0.9029
24708.0000 1710 1543 0.9023
24714.8000 1710 1544 0.9029
24719.3000 1710 1545 0.9035
24725.0000 1711 1545 0.9030
24741.0000 1712 1545 0.9025
24758.0000 1713 1545 0.9019
24768.0000 1714 1545 0.9014
24784.0000 1715 1545 0.9009
24798.0000 1716 1545 0.9003
24810.6000 1716 1546 0.9009
24813.0000 1717 1546 0.9004
24825.0000 1718 1546 0.8999
24833.8000 1718 1547 0.9005
24833.9000 1718 1548 0.9010
24834.1000 1718 1549 0.9016
24835.0000 1719 1549 0.9011
24849.0000 1720 1549 0.9006
24859.0000 1720 1550 0.9012
24859.0000 1721 1550 0.9006
24869.7000 1721 1551 0.9012
24869.8000 1721 1552 0.9018
24874.0000 1722 1552 0.9013
24885.4000 1722 1553 0.9019
24891.0000 1723 1553 0.9013
24902.0000 1724 1553 0.9008
24918.0000 1725 1553 0.9003
24930.0000 1726 1553 0.8998
24944.0000 1727 1553 0.8992
24952.0000 1727 1554 0.8998
24952.1000 1727 1555 0.9004
24952.1000 1727 1556 0.9010
24952.2000 1727 1557 0.9016
24952.3000 1727 1558 0.9021
24956.0000 1728 1558 0.9016
24964.7000 1728 1559 0.9022
24969.0000 1729 1559 0.9017
24980.1000 1729 1560 0.9023
24980.2000 1729 1561 0.9028
24984.0000 1730 1561 0.9023
24989.4000 1730 1562 0.9029
25001.0000 1731 1562 0.9024
25011.0000 1732 1562 0.9018
25025.3000 1732 1563 0.9024
25030.0000 1733 1563 0.9019
25032.2000 1733 1564 0.9025
25032.2000 1733 1565 0.9031
25039.5000 1733 1566 0.9036
25045.0000 1734 1566 0.9031
25051.9000 1734 1567 0.9037
25053.5000 1734 1568 0.9043
25054.2000 1734 1569 0.9048
25064.0000 1735 1569 0.9043
25078.0000 1736 1569 0.9038
25095.0000 1737 1569 0.9033
25109.6000 1737 1570 0.9039
25111.0000 1738 1570 0.9033
25124.0000 1739 1570 0.9028
25131.7000 1739 1571 0.9034
25138.0000 1740 1571 0.9029
25142.4000 1740 1572 0.9034
25148.0000 1741 1572 0.9029
25150.3000 1741 1573 0.9035
25163.0000 1742 1573 0.9030
25176.0000 1743 1573 0.9025
25191.0000 1744 1573 0.9019
25200.3000 1744 1574 0.9025
25202.0000 1745 1574 0.9020
25212.0000 1746 1574 0.9015
25229.0000 1747 1574 0.9010
25242.0000 1748 1574 0.9005
25244.5000 1748 1575 0.9010
25244.6000 1748 1576 0.9016
25244.7000 1748 1577 0.9022
25255.0000 1749 1577 0.9017
25272.0000 1750 1577 0.9011
25286.0000 1751 1577 0.9006
25289.2000 1751 1578 0.9012
25305.0000 1752 1578 0.9007
25324.0000 1753 1578 0.9002
25327.9000 1753 1579 0.9007
25335.0000 1754 1579 0.9002
25348.0000 1755 1579 0.8997
25349.5000 1755 1580 0.9003
25356.4000 1755 1581 0.9009
25358.0000 1755 1582 0.9014
25360.0000 1756 1582 0.9009
25363.9000 1756 1583 0.9015
25377.0000 1757 1583 0.9010
25394.0000 1758 1583 0.9005
25396.3000 1758 1584 0.9010
25404.0000 1759 1584 0.9005
25422.0000 1760 1584 0.9000
25432.5000 1760 1585 0.9006
25432.6000 1760 1586 0.9011
25437.0000 1761 1586 0.9006
25448.0000 1762 1586 0.9001
25453.7000 1762 1587 0.9007
25463.0000 1763 1587 0.9002
25477.0000 1764 1587 0.8997
25493.0000 1765 1587 0.8992
25503.0000 1766 1587 0.8986
25516.0000 1767 1587 0.8981
25531.0000 1768 1587 0.8976
